,contour,moments,area_pixels
11,"[[[1656 1096]]

 [[1656 1103]]

 [[1659 1108]]

 [[1655 1109]]

 [[1652 1113]]

 [[1652 1116]]

 [[1655 1118]]

 [[1662 1117]]

 [[1662 1108]]

 [[1666 1109]]

 [[1667 1116]]

 [[1671 1120]]

 [[1681 1120]]

 [[1684 1117]]

 [[1687 1117]]

 [[1689 1121]]

 [[1692 1123]]

 [[1697 1123]]

 [[1702 1116]]

 [[1703 1108]]

 [[1701 1105]]

 [[1694 1104]]

 [[1690 1106]]

 [[1687 1103]]

 [[1673 1101]]

 [[1670 1095]]

 [[1666 1093]]

 [[1660 1093]]]","[1677, 1109]",864.5
12,"[[[1598 1094]]

 [[1598 1099]]

 [[1604 1102]]

 [[1605 1107]]

 [[1608 1110]]

 [[1614 1110]]

 [[1619 1105]]

 [[1640 1104]]

 [[1644 1100]]

 [[1644 1096]]

 [[1642 1093]]

 [[1621 1087]]

 [[1616 1087]]

 [[1612 1091]]

 [[1602 1091]]]","[1620, 1097]",683.0
13,"[[[1495 1070]]

 [[1493 1068]]

 [[1484 1068]]

 [[1476 1072]]

 [[1460 1073]]

 [[1454 1077]]

 [[1453 1083]]

 [[1450 1083]]

 [[1447 1077]]

 [[1443 1076]]

 [[1440 1078]]

 [[1440 1085]]

 [[1442 1087]]

 [[1440 1096]]

 [[1442 1100]]

 [[1448 1100]]

 [[1453 1097]]

 [[1457 1092]]

 [[1458 1086]]

 [[1466 1088]]

 [[1472 1085]]

 [[1487 1085]]

 [[1495 1078]]]","[1465, 1081]",860.5
14,"[[[1549 1033]]

 [[1545 1036]]

 [[1545 1042]]

 [[1554 1057]]

 [[1548 1064]]

 [[1543 1064]]

 [[1540 1062]]

 [[1530 1060]]

 [[1525 1061]]

 [[1521 1066]]

 [[1521 1075]]

 [[1525 1080]]

 [[1536 1080]]

 [[1536 1086]]

 [[1540 1096]]

 [[1540 1107]]

 [[1547 1117]]

 [[1547 1120]]

 [[1542 1125]]

 [[1539 1125]]

 [[1539 1132]]

 [[1542 1134]]

 [[1549 1132]]

 [[1552 1138]]

 [[1557 1141]]

 [[1566 1140]]

 [[1569 1152]]

 [[1573 1156]]

 [[1577 1156]]

 [[1580 1153]]

 [[1580 1146]]

 [[1577 1143]]

 [[1577 1141]]

 [[1573 1139]]

 [[1568 1140]]

 [[1568 1132]]

 [[1566 1127]]

 [[1556 1123]]

 [[1557 1117]]

 [[1555 1113]]

 [[1558 1107]]

 [[1553 1094]]

 [[1561 1091]]

 [[1570 1095]]

 [[1580 1093]]

 [[1583 1096]]

 [[1593 1096]]

 [[1595 1093]]

 [[1595 1087]]

 [[1593 1083]]

 [[1595 1081]]

 [[1603 1079]]

 [[1603 1074]]

 [[1600 1070]]

 [[1596 1068]]

 [[1591 1068]]

 [[1587 1064]]

 [[1589 1059]]

 [[1588 1051]]

 [[1593 1050]]

 [[1595 1046]]

 [[1592 1040]]

 [[1586 1041]]

 [[1585 1050]]

 [[1577 1051]]

 [[1571 1055]]

 [[1564 1055]]

 [[1562 1045]]

 [[1571 1043]]

 [[1573 1040]]

 [[1573 1035]]

 [[1570 1032]]

 [[1562 1032]]

 [[1558 1036]]]","[1561, 1082]",3931.0
15,"[[[1632 1015]]

 [[1627 1011]]

 [[1609 1012]]

 [[1605 1014]]

 [[1602 1018]]

 [[1602 1023]]

 [[1604 1024]]

 [[1603 1028]]

 [[1592 1023]]

 [[1584 1023]]

 [[1579 1025]]

 [[1578 1033]]

 [[1580 1035]]

 [[1596 1037]]

 [[1598 1045]]

 [[1600 1047]]

 [[1604 1047]]

 [[1611 1042]]

 [[1610 1036]]

 [[1615 1032]]

 [[1617 1033]]

 [[1618 1039]]

 [[1626 1039]]

 [[1628 1036]]

 [[1627 1031]]

 [[1618 1031]]

 [[1617 1028]]

 [[1623 1024]]

 [[1629 1024]]

 [[1632 1019]]]","[1607, 1027]",994.5
16,"[[[1649  983]]

 [[1650  990]]

 [[1658  994]]

 [[1665  993]]

 [[1665  999]]

 [[1669 1003]]

 [[1674 1003]]

 [[1677 1000]]

 [[1679 1000]]

 [[1687 1006]]

 [[1694 1006]]

 [[1695 1004]]

 [[1697 1004]]

 [[1699 1007]]

 [[1702 1008]]

 [[1708 1007]]

 [[1712 1003]]

 [[1712  996]]

 [[1710  994]]

 [[1703  994]]

 [[1696  997]]

 [[1689  992]]

 [[1682  992]]

 [[1679  990]]

 [[1673  993]]

 [[1666  994]]

 [[1666  984]]

 [[1664  981]]

 [[1652  980]]]","[1680, 995]",704.0
17,"[[[1567  955]]

 [[1568  964]]

 [[1566  967]]

 [[1566  971]]

 [[1568  974]]

 [[1574  975]]

 [[1579  971]]

 [[1587  987]]

 [[1598  993]]

 [[1602  993]]

 [[1609  998]]

 [[1616  998]]

 [[1619  995]]

 [[1619  989]]

 [[1616  986]]

 [[1608  986]]

 [[1605  981]]

 [[1599  977]]

 [[1597  971]]

 [[1586  961]]

 [[1581  953]]

 [[1578  951]]

 [[1572  951]]]","[1589, 975]",962.5
18,"[[[1810 1125]]

 [[1805 1121]]

 [[1801 1115]]

 [[1795 1115]]

 [[1792 1117]]

 [[1769 1119]]

 [[1764 1125]]

 [[1764 1132]]

 [[1767 1135]]

 [[1771 1136]]

 [[1793 1135]]

 [[1795 1138]]

 [[1801 1139]]

 [[1808 1133]]]","[1787, 1126]",788.5
19,"[[[1897 1058]]

 [[1894 1054]]

 [[1875 1057]]

 [[1865 1056]]

 [[1858 1060]]

 [[1855 1064]]

 [[1853 1063]]

 [[1853 1060]]

 [[1851 1058]]

 [[1847 1058]]

 [[1844 1060]]

 [[1843 1065]]

 [[1846 1069]]

 [[1850 1069]]

 [[1855 1065]]

 [[1858 1068]]

 [[1858 1075]]

 [[1862 1079]]

 [[1864 1079]]

 [[1869 1076]]

 [[1870 1071]]

 [[1872 1069]]

 [[1885 1070]]

 [[1893 1068]]

 [[1897 1064]]]","[1871, 1064]",702.0
20,"[[[1809 1111]]

 [[1809 1117]]

 [[1819 1121]]

 [[1821 1130]]

 [[1825 1132]]

 [[1830 1132]]

 [[1832 1134]]

 [[1834 1141]]

 [[1831 1145]]

 [[1832 1152]]

 [[1839 1154]]

 [[1845 1162]]

 [[1871 1164]]

 [[1875 1162]]

 [[1885 1161]]

 [[1888 1158]]

 [[1888 1154]]

 [[1882 1150]]

 [[1880 1146]]

 [[1892 1146]]

 [[1898 1143]]

 [[1905 1149]]

 [[1913 1149]]

 [[1919 1152]]

 [[1928 1152]]

 [[1934 1158]]

 [[1940 1157]]

 [[1945 1152]]

 [[1947 1147]]

 [[1953 1150]]

 [[1958 1149]]

 [[1976 1155]]

 [[1983 1154]]

 [[1988 1157]]

 [[1993 1157]]

 [[1995 1159]]

 [[1996 1165]]

 [[1990 1167]]

 [[1987 1170]]

 [[1987 1176]]

 [[1990 1179]]

 [[1994 1179]]

 [[1998 1176]]

 [[2000 1168]]

 [[2002 1168]]

 [[2007 1174]]

 [[2014 1174]]

 [[2025 1165]]

 [[2033 1162]]

 [[2042 1161]]

 [[2048 1167]]

 [[2048 1177]]

 [[2045 1181]]

 [[2045 1187]]

 [[2042 1188]]

 [[2021 1185]]

 [[2017 1189]]

 [[2017 1195]]

 [[2019 1198]]

 [[2022 1199]]

 [[2022 1208]]

 [[2025 1211]]

 [[2038 1216]]

 [[2045 1214]]

 [[2057 1215]]

 [[2060 1217]]

 [[2060 1225]]

 [[2063 1228]]

 [[2071 1228]]

 [[2081 1223]]

 [[2082 1215]]

 [[2084 1213]]

 [[2091 1213]]

 [[2100 1207]]

 [[2101 1204]]

 [[2107 1199]]

 [[2108 1192]]

 [[2120 1183]]

 [[2119 1173]]

 [[2122 1167]]

 [[2122 1160]]

 [[2119 1156]]

 [[2123 1152]]

 [[2132 1162]]

 [[2137 1162]]

 [[2144 1156]]

 [[2144 1151]]

 [[2141 1148]]

 [[2136 1146]]

 [[2126 1147]]

 [[2124 1143]]

 [[2118 1138]]

 [[2113 1137]]

 [[2109 1139]]

 [[2106 1143]]

 [[2095 1129]]

 [[2093 1118]]

 [[2090 1116]]

 [[2082 1115]]

 [[2078 1110]]

 [[2077 1106]]

 [[2072 1105]]

 [[2066 1101]]

 [[2072 1095]]

 [[2072 1090]]

 [[2069 1087]]

 [[2063 1088]]

 [[2060 1091]]

 [[2060 1096]]

 [[2065 1101]]

 [[2057 1103]]

 [[2052 1107]]

 [[2049 1103]]

 [[2038 1101]]

 [[2036 1099]]

 [[2033 1092]]

 [[2036 1083]]

 [[2035 1080]]

 [[2029 1078]]

 [[2023 1079]]

 [[2019 1084]]

 [[2017 1080]]

 [[2013 1077]]

 [[2008 1077]]

 [[2004 1080]]

 [[2001 1080]]

 [[1997 1077]]

 [[1992 1077]]

 [[1985 1081]]

 [[1977 1081]]

 [[1970 1084]]

 [[1963 1084]]

 [[1950 1089]]

 [[1939 1085]]

 [[1932 1085]]

 [[1932 1076]]

 [[1926 1074]]

 [[1924 1077]]

 [[1924 1081]]

 [[1926 1084]]

 [[1929 1085]]

 [[1929 1087]]

 [[1925 1090]]

 [[1918 1089]]

 [[1913 1092]]

 [[1903 1093]]

 [[1900 1096]]

 [[1900 1100]]

 [[1902 1103]]

 [[1901 1112]]

 [[1898 1114]]

 [[1893 1112]]

 [[1878 1114]]

 [[1877 1112]]

 [[1866 1113]]

 [[1866 1103]]

 [[1862 1098]]

 [[1856 1098]]

 [[1851 1102]]

 [[1835 1105]]

 [[1829 1110]]

 [[1816 1107]]

 [[1812 1108]]]","[1992, 1139]",22563.5
21,"[[[2432 1169]]

 [[2431 1167]]

 [[2425 1166]]

 [[2414 1175]]

 [[2410 1176]]

 [[2402 1174]]

 [[2394 1175]]

 [[2391 1177]]

 [[2382 1176]]

 [[2379 1177]]

 [[2377 1185]]

 [[2378 1187]]

 [[2384 1189]]

 [[2387 1195]]

 [[2393 1196]]

 [[2402 1188]]

 [[2416 1186]]

 [[2428 1180]]

 [[2431 1177]]]","[2403, 1180]",765.0
22,"[[[2403 1166]]

 [[2407 1170]]

 [[2413 1170]]

 [[2425 1161]]

 [[2424 1157]]

 [[2426 1156]]

 [[2429 1161]]

 [[2436 1165]]

 [[2449 1167]]

 [[2456 1164]]

 [[2457 1158]]

 [[2452 1154]]

 [[2441 1153]]

 [[2436 1150]]

 [[2430 1150]]

 [[2425 1155]]

 [[2421 1150]]

 [[2416 1149]]

 [[2410 1156]]

 [[2407 1156]]

 [[2404 1159]]]","[2428, 1159]",662.0
23,"[[[2224 1141]]

 [[2218 1143]]

 [[2216 1146]]

 [[2216 1151]]

 [[2220 1155]]

 [[2220 1157]]

 [[2213 1160]]

 [[2212 1166]]

 [[2223 1175]]

 [[2232 1176]]

 [[2235 1175]]

 [[2239 1170]]

 [[2245 1168]]

 [[2246 1163]]

 [[2244 1159]]

 [[2241 1157]]

 [[2238 1150]]

 [[2229 1142]]]","[2228, 1159]",771.5
24,"[[[2312 1073]]

 [[2302 1078]]

 [[2299 1084]]

 [[2295 1081]]

 [[2290 1081]]

 [[2284 1089]]

 [[2284 1095]]

 [[2287 1098]]

 [[2301 1104]]

 [[2299 1111]]

 [[2302 1117]]

 [[2305 1118]]

 [[2312 1115]]

 [[2311 1105]]

 [[2304 1102]]

 [[2304 1090]]

 [[2312 1087]]

 [[2316 1083]]

 [[2316 1075]]]","[2300, 1093]",673.0
