,contour,moments,area_pixels
11,"[[[1507  566]]

 [[1503  568]]

 [[1500  574]]

 [[1501  580]]

 [[1512  581]]

 [[1512  585]]

 [[1510  586]]

 [[1512  595]]

 [[1507  598]]

 [[1507  616]]

 [[1505  618]]

 [[1505  624]]

 [[1511  629]]

 [[1508  635]]

 [[1509  645]]

 [[1513  648]]

 [[1518  648]]

 [[1521  645]]

 [[1522  641]]

 [[1521  632]]

 [[1519  630]]

 [[1522  623]]

 [[1522  616]]

 [[1520  613]]

 [[1520  604]]

 [[1518  599]]

 [[1525  593]]

 [[1527  571]]

 [[1524  568]]

 [[1518  568]]

 [[1517  570]]

 [[1515  570]]

 [[1513  567]]]","[1514, 602]",1210.0
12,"[[[1583  599]]

 [[1583  603]]

 [[1586  606]]

 [[1597  609]]

 [[1598  615]]

 [[1603  618]]

 [[1602  627]]

 [[1605  630]]

 [[1610  630]]

 [[1614  626]]

 [[1614  622]]

 [[1611  618]]

 [[1611  610]]

 [[1606  606]]

 [[1609  604]]

 [[1616  603]]

 [[1624  598]]

 [[1632  599]]

 [[1644  612]]

 [[1653  615]]

 [[1661  614]]

 [[1665  624]]

 [[1668  627]]

 [[1685  631]]

 [[1692  627]]

 [[1691  621]]

 [[1682  617]]

 [[1682  604]]

 [[1677  593]]

 [[1672  589]]

 [[1666  591]]

 [[1662  596]]

 [[1658  597]]

 [[1649  588]]

 [[1634  583]]

 [[1626  583]]

 [[1615  587]]

 [[1611  587]]

 [[1610  585]]

 [[1613  575]]

 [[1613  566]]

 [[1609  562]]

 [[1605  562]]

 [[1600  566]]

 [[1598  586]]

 [[1596  588]]

 [[1595  594]]

 [[1585  596]]]","[1635, 600]",2762.5
13,"[[[1499  535]]

 [[1501  545]]

 [[1504  548]]

 [[1508  548]]

 [[1513  555]]

 [[1519  555]]

 [[1522  558]]

 [[1532  556]]

 [[1533  551]]

 [[1531  549]]

 [[1539  544]]

 [[1544  552]]

 [[1541  558]]

 [[1543  571]]

 [[1547  575]]

 [[1552  573]]

 [[1552  566]]

 [[1557  563]]

 [[1559  559]]

 [[1559  553]]

 [[1557  548]]

 [[1558  543]]

 [[1564  538]]

 [[1567  538]]

 [[1571  543]]

 [[1575  542]]

 [[1578  539]]

 [[1578  535]]

 [[1572  532]]

 [[1569  533]]

 [[1566  528]]

 [[1555  527]]

 [[1550  530]]

 [[1549  535]]

 [[1540  543]]

 [[1536  538]]

 [[1530  537]]

 [[1524  541]]

 [[1521  536]]

 [[1522  528]]

 [[1518  524]]

 [[1512  525]]

 [[1506  531]]

 [[1501  532]]]","[1536, 544]",1563.0
14,"[[[1608  486]]

 [[1602  486]]

 [[1598  490]]

 [[1599  503]]

 [[1596  507]]

 [[1596  511]]

 [[1599  514]]

 [[1604  515]]

 [[1606  517]]

 [[1607  523]]

 [[1603  526]]

 [[1600  531]]

 [[1600  537]]

 [[1603  541]]

 [[1598  543]]

 [[1594  547]]

 [[1592  552]]

 [[1592  557]]

 [[1596  561]]

 [[1600  561]]

 [[1606  553]]

 [[1607  545]]

 [[1604  541]]

 [[1610  538]]

 [[1612  532]]

 [[1611  524]]

 [[1617  520]]

 [[1616  509]]

 [[1613  504]]

 [[1613  493]]

 [[1611  488]]]","[1604, 520]",897.0
15,"[[[1524  332]]

 [[1519  331]]

 [[1514  326]]

 [[1508  314]]

 [[1496  318]]

 [[1493  320]]

 [[1492  324]]

 [[1489  324]]

 [[1485  320]]

 [[1476  318]]

 [[1454  320]]

 [[1441  329]]

 [[1441  335]]

 [[1444  340]]

 [[1444  343]]

 [[1441  346]]

 [[1443  350]]

 [[1443  363]]

 [[1447  366]]

 [[1447  369]]

 [[1452  370]]

 [[1456  373]]

 [[1460  373]]

 [[1469  377]]

 [[1478  378]]

 [[1481  376]]

 [[1487  365]]

 [[1487  360]]

 [[1490  358]]

 [[1494  350]]

 [[1493  347]]

 [[1490  345]]

 [[1489  340]]

 [[1492  336]]

 [[1496  337]]

 [[1496  335]]

 [[1489  331]]

 [[1490  327]]

 [[1496  327]]

 [[1500  331]]

 [[1502  346]]

 [[1513  341]]

 [[1518  336]]

 [[1521  336]]

 [[1523  338]]]","[1473, 343]",2991.5
16,"[[[1945  437]]

 [[1942  439]]

 [[1941  445]]

 [[1944  449]]

 [[1949  450]]

 [[1950  452]]

 [[1942  458]]

 [[1940  463]]

 [[1940  470]]

 [[1946  474]]

 [[1957  476]]

 [[1959  475]]

 [[1964  466]]

 [[1964  459]]

 [[1955  452]]

 [[1950  451]]

 [[1954  446]]

 [[1954  441]]

 [[1951  437]]]","[1951, 459]",581.0
17,"[[[1790  429]]

 [[1781  428]]

 [[1778  430]]

 [[1778  444]]

 [[1773  449]]

 [[1773  455]]

 [[1763  457]]

 [[1759  461]]

 [[1759  469]]

 [[1761  475]]

 [[1770  475]]

 [[1774  469]]

 [[1776  461]]

 [[1782  460]]

 [[1792  453]]

 [[1792  448]]

 [[1787  444]]

 [[1793  439]]

 [[1794  436]]

 [[1793  431]]]","[1777, 452]",726.0
18,"[[[1759  296]]

 [[1741  293]]

 [[1716  292]]

 [[1701  295]]

 [[1648  296]]

 [[1640  298]]

 [[1638  304]]

 [[1639  341]]

 [[1635  349]]

 [[1636  357]]

 [[1644  361]]

 [[1650  367]]

 [[1650  370]]

 [[1652  371]]

 [[1661  386]]

 [[1666  386]]

 [[1690  393]]

 [[1711  392]]

 [[1713  389]]

 [[1725  383]]

 [[1727  377]]

 [[1731  375]]

 [[1738  367]]

 [[1751  358]]

 [[1754  358]]

 [[1756  361]]

 [[1763  358]]

 [[1761  351]]

 [[1754  345]]

 [[1754  339]]

 [[1758  336]]

 [[1761  304]]

 [[1761  299]]]","[1697, 337]",10230.0
19,"[[[1847  309]]

 [[1843  309]]

 [[1837  304]]

 [[1834  304]]

 [[1827  294]]

 [[1817  290]]

 [[1810  290]]

 [[1802  293]]

 [[1780  292]]

 [[1770  294]]

 [[1767  296]]

 [[1765  301]]

 [[1765  318]]

 [[1769  320]]

 [[1775  341]]

 [[1775  346]]

 [[1771  353]]

 [[1784  354]]

 [[1787  357]]

 [[1792  358]]

 [[1796  361]]

 [[1820  360]]

 [[1827  350]]

 [[1830  334]]

 [[1832  332]]

 [[1840  330]]

 [[1841  328]]

 [[1841  320]]

 [[1839  318]]

 [[1838  313]]]","[1802, 323]",4191.0
20,"[[[2031  526]]

 [[2024  525]]

 [[2019  527]]

 [[2015  536]]

 [[1996  535]]

 [[1992  537]]

 [[1989  544]]

 [[1989  551]]

 [[1992  559]]

 [[1998  562]]

 [[2006  559]]

 [[2007  564]]

 [[2009  566]]

 [[2008  568]]

 [[2005  568]]

 [[2002  571]]

 [[1997  572]]

 [[1997  581]]

 [[2005  582]]

 [[2014  574]]

 [[2019  573]]

 [[2022  569]]

 [[2028  569]]

 [[2031  566]]

 [[2030  559]]

 [[2021  557]]

 [[2023  543]]

 [[2029  541]]

 [[2033  536]]

 [[2033  528]]]","[2011, 551]",1410.5
21,"[[[2207  481]]

 [[2203  483]]

 [[2203  492]]

 [[2208  500]]

 [[2211  511]]

 [[2218  519]]

 [[2217  521]]

 [[2209  520]]

 [[2204  524]]

 [[2203  537]]

 [[2210  541]]

 [[2218  536]]

 [[2221  528]]

 [[2227  530]]

 [[2230  527]]

 [[2231  516]]

 [[2223  505]]

 [[2223  501]]

 [[2219  496]]

 [[2215  483]]

 [[2212  481]]]","[2215, 512]",920.0
