,contour,moments,area_pixels
11,"[[[2213  778]]

 [[2208  781]]

 [[2206  795]]

 [[2201  798]]

 [[2198  802]]

 [[2199  809]]

 [[2207  813]]

 [[2211  812]]

 [[2217  807]]

 [[2222  808]]

 [[2227  806]]

 [[2231  800]]

 [[2231  793]]

 [[2228  790]]

 [[2220  789]]

 [[2218  782]]]","[2214, 797]",667.5
12,"[[[2088  686]]

 [[2084  686]]

 [[2078  691]]

 [[2078  703]]

 [[2073  708]]

 [[2071  708]]

 [[2069  712]]

 [[2069  716]]

 [[2078  738]]

 [[2067  745]]

 [[2058  745]]

 [[2052  748]]

 [[2052  755]]

 [[2054  757]]

 [[2069  758]]

 [[2064  773]]

 [[2057  779]]

 [[2049  776]]

 [[2042  776]]

 [[2039  779]]

 [[2039  784]]

 [[2035  788]]

 [[2036  794]]

 [[2042  800]]

 [[2045  807]]

 [[2050  812]]

 [[2051  816]]

 [[2061  820]]

 [[2066  820]]

 [[2069  818]]

 [[2070  803]]

 [[2072  799]]

 [[2077  797]]

 [[2079  794]]

 [[2084  797]]

 [[2090  797]]

 [[2095  792]]

 [[2095  787]]

 [[2092  784]]

 [[2086  783]]

 [[2082  778]]

 [[2082  771]]

 [[2080  770]]

 [[2079  759]]

 [[2083  756]]

 [[2086  748]]

 [[2097  747]]

 [[2101  744]]

 [[2104  734]]

 [[2104  729]]

 [[2100  726]]

 [[2093  727]]

 [[2089  723]]

 [[2089  710]]

 [[2092  705]]

 [[2092  689]]]","[2071, 761]",3457.5
13,"[[[2738  814]]

 [[2736  816]]

 [[2729  818]]

 [[2721  818]]

 [[2721  820]]

 [[2726  821]]

 [[2726  825]]

 [[2719  825]]

 [[2719  830]]

 [[2716  834]]

 [[2716  837]]

 [[2719  837]]

 [[2720  841]]

 [[2713  841]]

 [[2713  846]]

 [[2709  851]]

 [[2709  857]]

 [[2714  860]]

 [[2720  858]]

 [[2724  853]]

 [[2726  853]]

 [[2727  856]]

 [[2729  856]]

 [[2730  854]]

 [[2733  855]]

 [[2734  864]]

 [[2731  865]]

 [[2729  862]]

 [[2727  862]]

 [[2731  868]]

 [[2729  878]]

 [[2732  879]]

 [[2741  878]]

 [[2744  864]]

 [[2737  859]]

 [[2735  854]]

 [[2735  844]]

 [[2732  844]]

 [[2732  846]]

 [[2729  849]]

 [[2725  848]]

 [[2727  841]]

 [[2732  840]]

 [[2739  832]]

 [[2739  830]]

 [[2736  830]]

 [[2734  828]]

 [[2734  825]]

 [[2728  824]]

 [[2729  821]]

 [[2734  818]]

 [[2737  818]]]","[2727, 847]",877.5
14,"[[[2818  923]]

 [[2815  922]]

 [[2808  924]]

 [[2798  924]]

 [[2797  919]]

 [[2795  918]]

 [[2795  924]]

 [[2779  925]]

 [[2777  927]]

 [[2772  927]]

 [[2755  932]]

 [[2745  941]]

 [[2739  941]]

 [[2733  932]]

 [[2728  932]]

 [[2726  940]]

 [[2729  945]]

 [[2730  954]]

 [[2725  956]]

 [[2729  959]]

 [[2746  959]]

 [[2755  954]]

 [[2758  954]]

 [[2759  950]]

 [[2766  954]]

 [[2765  950]]

 [[2762  950]]

 [[2760  946]]

 [[2765  945]]

 [[2767  948]]

 [[2768  942]]

 [[2771  937]]

 [[2776  935]]

 [[2786  935]]

 [[2800  928]]

 [[2816  926]]]","[2758, 940]",1190.0
15,"[[[2788  916]]

 [[2785  913]]

 [[2778  913]]

 [[2772  908]]

 [[2771  895]]

 [[2768  893]]

 [[2762  898]]

 [[2754  899]]

 [[2744  896]]

 [[2741  890]]

 [[2734  891]]

 [[2713  904]]

 [[2713  908]]

 [[2721  909]]

 [[2721  913]]

 [[2717  914]]

 [[2716  917]]

 [[2710  917]]

 [[2707  912]]

 [[2704  913]]

 [[2694  936]]

 [[2689  942]]

 [[2689  945]]

 [[2681  958]]

 [[2678  968]]

 [[2687  968]]

 [[2695  960]]

 [[2701  958]]

 [[2702  956]]

 [[2708  953]]

 [[2711  953]]

 [[2720  944]]

 [[2723  929]]

 [[2729  926]]

 [[2729  918]]

 [[2732  918]]

 [[2740  926]]

 [[2744  926]]

 [[2747  929]]

 [[2749  929]]

 [[2755  924]]

 [[2762  924]]

 [[2778  917]]

 [[2787  918]]]","[2727, 922]",2833.5
16,"[[[2771  724]]

 [[2768  724]]

 [[2761  729]]

 [[2760  737]]

 [[2752  742]]

 [[2755  748]]

 [[2755  753]]

 [[2758  758]]

 [[2758  776]]

 [[2760  779]]

 [[2761  787]]

 [[2763  789]]

 [[2763  793]]

 [[2760  794]]

 [[2760  804]]

 [[2766  806]]

 [[2768  808]]

 [[2768  811]]

 [[2765  812]]

 [[2763  809]]

 [[2753  809]]

 [[2751  810]]

 [[2751  812]]

 [[2755  817]]

 [[2761  818]]

 [[2772  817]]

 [[2776  814]]

 [[2781  814]]

 [[2782  816]]

 [[2785  816]]

 [[2787  812]]

 [[2792  808]]

 [[2792  805]]

 [[2788  800]]

 [[2783  787]]

 [[2780  787]]

 [[2777  782]]

 [[2777  768]]

 [[2782  763]]

 [[2777  762]]

 [[2777  743]]

 [[2774  741]]

 [[2774  738]]

 [[2770  734]]]","[2769, 777]",1918.5
17,"[[[2776  720]]

 [[2776  727]]

 [[2781  737]]

 [[2781  751]]

 [[2785  752]]

 [[2785  757]]

 [[2789  758]]

 [[2790  761]]

 [[2792  761]]

 [[2793  757]]

 [[2797  756]]

 [[2798  752]]

 [[2800  751]]

 [[2802  743]]

 [[2811  734]]

 [[2812  731]]

 [[2809  728]]

 [[2805  728]]

 [[2801  732]]

 [[2798  732]]

 [[2797  724]]

 [[2795  724]]

 [[2789  717]]]","[2791, 737]",836.5
18,"[[[3066  900]]

 [[3058  906]]

 [[3056  906]]

 [[3051  912]]

 [[3051  918]]

 [[3053  923]]

 [[3053  937]]

 [[3054  940]]

 [[3059  943]]

 [[3071  944]]

 [[3077  947]]

 [[3079  944]]

 [[3083  943]]

 [[3096  933]]

 [[3098  930]]

 [[3099  922]]

 [[3094  907]]

 [[3088  906]]

 [[3080  902]]

 [[3075  902]]

 [[3073  900]]]","[3073, 922]",1693.5
19,"[[[3083  846]]

 [[3080  850]]

 [[3075  851]]

 [[3073  854]]

 [[3073  859]]

 [[3082  883]]

 [[3090  885]]

 [[3090  888]]

 [[3082  896]]

 [[3083  899]]

 [[3096  904]]

 [[3107  891]]

 [[3107  886]]

 [[3105  882]]

 [[3099  878]]

 [[3099  875]]

 [[3101  873]]

 [[3101  863]]

 [[3098  855]]

 [[3087  846]]]","[3090, 873]",1146.5
20,"[[[3059  792]]

 [[3039  807]]

 [[3035  819]]

 [[3035  825]]

 [[3043  838]]

 [[3050  846]]

 [[3055  849]]

 [[3062  850]]

 [[3079  842]]

 [[3079  815]]

 [[3073  804]]

 [[3066  796]]]","[3058, 822]",1855.0
