,contour,moments,area_pixels
13,"[[[2148  208]]

 [[2143  213]]

 [[2143  221]]

 [[2146  224]]

 [[2163  228]]

 [[2166  231]]

 [[2163  239]]

 [[2154  249]]

 [[2155  260]]

 [[2158  263]]

 [[2167  263]]

 [[2179  249]]

 [[2180  243]]

 [[2183  239]]

 [[2184  226]]

 [[2190  226]]

 [[2194  224]]

 [[2196  219]]

 [[2193  214]]

 [[2186  214]]

 [[2182  219]]

 [[2164  215]]

 [[2156  208]]]","[2167, 232]",1347.5
14,"[[[2020  171]]

 [[2020  179]]

 [[2029  187]]

 [[2034  190]]

 [[2055  196]]

 [[2065  197]]

 [[2090  204]]

 [[2109  203]]

 [[2113  207]]

 [[2121  206]]

 [[2127  197]]

 [[2127  192]]

 [[2123  188]]

 [[2118  188]]

 [[2109  191]]

 [[2103  186]]

 [[2090  187]]

 [[2084  185]]

 [[2066  185]]

 [[2060  178]]

 [[2037  174]]

 [[2029  170]]]","[2073, 189]",1713.0
15,"[[[1951  146]]

 [[1951  155]]

 [[1953  158]]

 [[1969  162]]

 [[1978  169]]

 [[1986  171]]

 [[1989  176]]

 [[1996  181]]

 [[2005  180]]

 [[2007  177]]

 [[2007  173]]

 [[2014  171]]

 [[2022  163]]

 [[2022  156]]

 [[2020  154]]

 [[2014  154]]

 [[2005  160]]

 [[2002  165]]

 [[1993  165]]

 [[1983  153]]

 [[1974  151]]

 [[1968  140]]

 [[1965  138]]

 [[1956  139]]]","[1984, 160]",1187.5
16,"[[[2307  558]]

 [[2303  558]]

 [[2298  562]]

 [[2297  569]]

 [[2289  571]]

 [[2286  574]]

 [[2286  582]]

 [[2284  586]]

 [[2281  586]]

 [[2266  579]]

 [[2256  580]]

 [[2249  585]]

 [[2247  588]]

 [[2248  596]]

 [[2239  606]]

 [[2238  612]]

 [[2242  617]]

 [[2235  621]]

 [[2235  631]]

 [[2238  642]]

 [[2241  645]]

 [[2247  644]]

 [[2252  637]]

 [[2252  631]]

 [[2247  622]]

 [[2242  617]]

 [[2249  614]]

 [[2255  617]]

 [[2262  616]]

 [[2273  598]]

 [[2281  600]]

 [[2293  611]]

 [[2294  618]]

 [[2289  620]]

 [[2286  627]]

 [[2289  632]]

 [[2296  635]]

 [[2294  637]]

 [[2294  645]]

 [[2297  648]]

 [[2303  648]]

 [[2308  644]]

 [[2308  639]]

 [[2306  636]]

 [[2306  633]]

 [[2308  631]]

 [[2314  629]]

 [[2332  631]]

 [[2335  628]]

 [[2335  624]]

 [[2331  620]]

 [[2313  616]]

 [[2308  611]]

 [[2302  598]]

 [[2301  589]]

 [[2298  581]]

 [[2300  579]]

 [[2318  580]]

 [[2321  577]]

 [[2320  571]]]","[2282, 604]",3360.5
17,"[[[2383  301]]

 [[2378  301]]

 [[2371  304]]

 [[2358  318]]

 [[2358  326]]

 [[2361  330]]

 [[2371  331]]

 [[2382  321]]

 [[2386  309]]

 [[2386  304]]]","[2372, 316]",562.0
18,"[[[2203  224]]

 [[2199  240]]

 [[2199  248]]

 [[2202  251]]

 [[2212  254]]

 [[2217  262]]

 [[2224  263]]

 [[2235  255]]

 [[2244  256]]

 [[2249  253]]

 [[2250  249]]

 [[2245  240]]

 [[2238  237]]

 [[2229  238]]

 [[2225  236]]

 [[2222  230]]

 [[2213  223]]

 [[2208  222]]]","[2221, 243]",1202.5
19,"[[[2546  685]]

 [[2539  685]]

 [[2534  687]]

 [[2517  709]]

 [[2518  724]]

 [[2525  735]]

 [[2529  738]]

 [[2535  739]]

 [[2540  737]]

 [[2542  734]]

 [[2546  715]]

 [[2545  703]]

 [[2548  699]]

 [[2550  692]]

 [[2549  687]]]","[2533, 711]",1205.5
20,"[[[2561  587]]

 [[2557  583]]

 [[2550  585]]

 [[2541  594]]

 [[2536  596]]

 [[2532  600]]

 [[2531  606]]

 [[2524  605]]

 [[2513  613]]

 [[2508  614]]

 [[2499  619]]

 [[2489  629]]

 [[2488  638]]

 [[2478  638]]

 [[2468  642]]

 [[2463  648]]

 [[2462  654]]

 [[2464  656]]

 [[2455  657]]

 [[2454  664]]

 [[2460  666]]

 [[2464  662]]

 [[2464  657]]

 [[2470  658]]

 [[2476  654]]

 [[2485  652]]

 [[2488  649]]

 [[2490  640]]

 [[2496  641]]

 [[2511  636]]

 [[2531  616]]

 [[2533  608]]

 [[2537  610]]

 [[2544  609]]

 [[2546  611]]

 [[2546  642]]

 [[2542  653]]

 [[2541  667]]

 [[2544  679]]

 [[2548  681]]

 [[2554  680]]

 [[2557  674]]

 [[2558  660]]

 [[2561  649]]

 [[2559  601]]]","[2526, 631]",2857.5
21,"[[[2566  499]]

 [[2565  506]]

 [[2570  519]]

 [[2576  529]]

 [[2578  542]]

 [[2582  546]]

 [[2587  546]]

 [[2592  551]]

 [[2601  550]]

 [[2611  546]]

 [[2643  545]]

 [[2658  549]]

 [[2666  549]]

 [[2670  545]]

 [[2669  537]]

 [[2672  531]]

 [[2671  528]]

 [[2667  526]]

 [[2662  527]]

 [[2659  532]]

 [[2650  530]]

 [[2608  531]]

 [[2595  535]]

 [[2590  519]]

 [[2581  502]]

 [[2575  497]]

 [[2568  497]]]","[2612, 532]",2111.0
22,"[[[2392  321]]

 [[2386  337]]

 [[2387  345]]

 [[2390  347]]

 [[2395  347]]

 [[2402  357]]

 [[2416  362]]

 [[2417  370]]

 [[2422  375]]

 [[2430  377]]

 [[2444  390]]

 [[2450  393]]

 [[2453  396]]

 [[2454  403]]

 [[2458  413]]

 [[2472  416]]

 [[2479  414]]

 [[2484  415]]

 [[2495  420]]

 [[2506  433]]

 [[2530  439]]

 [[2535  445]]

 [[2535  455]]

 [[2537  462]]

 [[2540  465]]

 [[2544  466]]

 [[2548  471]]

 [[2556  476]]

 [[2569  482]]

 [[2575  482]]

 [[2578  479]]

 [[2578  473]]

 [[2575  468]]

 [[2555  453]]

 [[2556  442]]

 [[2546  428]]

 [[2538  427]]

 [[2523  422]]

 [[2519  418]]

 [[2518  408]]

 [[2516  406]]

 [[2508  404]]

 [[2493  394]]

 [[2476  391]]

 [[2475  386]]

 [[2466  375]]

 [[2478  364]]

 [[2478  358]]

 [[2475  355]]

 [[2464  356]]

 [[2455  363]]

 [[2448  364]]

 [[2443  359]]

 [[2441  353]]

 [[2434  347]]

 [[2434  345]]

 [[2431  342]]

 [[2425  341]]

 [[2417  332]]

 [[2412  331]]

 [[2407  327]]

 [[2407  325]]

 [[2414  319]]

 [[2414  313]]

 [[2411  310]]

 [[2402  311]]]","[2473, 393]",6003.5
