,contour,moments,area_pixels
20,"[[[ 965  682]]

 [[ 964  697]]

 [[ 968  711]]

 [[ 967  716]]

 [[ 963  719]]

 [[ 963  724]]

 [[ 976  741]]

 [[ 977  746]]

 [[ 983  753]]

 [[ 983  755]]

 [[ 992  758]]

 [[1004  759]]

 [[1010  762]]

 [[1011  764]]

 [[1014  764]]

 [[1016  767]]

 [[1050  770]]

 [[1070  778]]

 [[1077  778]]

 [[1079  780]]

 [[1096  782]]

 [[1112  788]]

 [[1142  792]]

 [[1143  794]]

 [[1146  794]]

 [[1165  812]]

 [[1168  812]]

 [[1189  802]]

 [[1202  800]]

 [[1210  790]]

 [[1210  784]]

 [[1208  780]]

 [[1196  780]]

 [[1190  783]]

 [[1183  783]]

 [[1169  767]]

 [[1165  755]]

 [[1162  754]]

 [[1145  739]]

 [[1143  730]]

 [[1141  729]]

 [[1141  726]]

 [[1135  718]]

 [[1129  716]]

 [[1119  716]]

 [[1111  709]]

 [[1108  709]]

 [[1107  707]]

 [[1099  704]]

 [[1095  700]]

 [[1075  690]]

 [[1071  690]]

 [[1069  688]]

 [[1065  688]]

 [[1057  684]]

 [[1037  678]]

 [[1019  675]]

 [[ 974  675]]]","[1069, 737]",16896.0
21,"[[[1290  879]]

 [[1288  877]]

 [[1289  873]]

 [[1274  871]]

 [[1271  874]]

 [[1267  874]]

 [[1266  877]]

 [[1259  879]]

 [[1257  881]]

 [[1252  880]]

 [[1249  882]]

 [[1242  883]]

 [[1242  887]]

 [[1236  897]]

 [[1232  896]]

 [[1233  890]]

 [[1218  887]]

 [[1211  882]]

 [[1204  884]]

 [[1190  884]]

 [[1181  882]]

 [[1181  887]]

 [[1183  888]]

 [[1188  898]]

 [[1187  905]]

 [[1201  903]]

 [[1205  907]]

 [[1214  906]]

 [[1216  908]]

 [[1225  907]]

 [[1226  905]]

 [[1228  905]]

 [[1231  908]]

 [[1236  908]]

 [[1237  906]]

 [[1239  906]]

 [[1240  910]]

 [[1244  911]]

 [[1245  914]]

 [[1251  914]]

 [[1251  912]]

 [[1247  910]]

 [[1248  904]]

 [[1250  904]]

 [[1253  907]]

 [[1256  907]]

 [[1257  905]]

 [[1266  903]]

 [[1274  897]]

 [[1278  897]]

 [[1279  892]]

 [[1277  890]]

 [[1274  890]]

 [[1272  886]]

 [[1274  884]]

 [[1280  886]]

 [[1280  883]]

 [[1283  880]]]","[1235, 893]",2134.5
22,"[[[1399  734]]

 [[1391  734]]

 [[1374  740]]

 [[1371  743]]

 [[1361  746]]

 [[1357  750]]

 [[1354  750]]

 [[1336  759]]

 [[1335  761]]

 [[1323  762]]

 [[1323  766]]

 [[1331  774]]

 [[1334  781]]

 [[1342  788]]

 [[1342  790]]

 [[1345  792]]

 [[1349  800]]

 [[1358  808]]

 [[1369  813]]

 [[1370  815]]

 [[1381  815]]

 [[1387  813]]

 [[1406  797]]

 [[1407  779]]

 [[1412  765]]

 [[1417  762]]

 [[1417  752]]

 [[1411  746]]

 [[1411  744]]

 [[1403  736]]]","[1375, 773]",4755.0
23,"[[[1128  810]]

 [[1129  817]]

 [[1134  823]]

 [[1135  828]]

 [[1139  831]]

 [[1143  842]]

 [[1146  843]]

 [[1147  847]]

 [[1159  858]]

 [[1168  863]]

 [[1174  870]]

 [[1180  873]]

 [[1192  874]]

 [[1196  871]]

 [[1199  871]]

 [[1206  864]]

 [[1219  863]]

 [[1221  865]]

 [[1230  865]]

 [[1233  867]]

 [[1243  867]]

 [[1247  865]]

 [[1245  853]]

 [[1250  833]]

 [[1256  828]]

 [[1260  827]]

 [[1270  827]]

 [[1285  840]]

 [[1287  840]]

 [[1288  842]]

 [[1292  843]]

 [[1295  847]]

 [[1297  847]]

 [[1303  854]]

 [[1307  854]]

 [[1313  849]]

 [[1316  842]]

 [[1321  836]]

 [[1331  830]]

 [[1334  826]]

 [[1350  814]]

 [[1349  808]]

 [[1347  808]]

 [[1345  804]]

 [[1335  796]]

 [[1332  790]]

 [[1327  787]]

 [[1319  778]]

 [[1313  775]]

 [[1311  771]]

 [[1308  770]]

 [[1305  764]]

 [[1302  762]]

 [[1301  756]]

 [[1298  754]]

 [[1297  751]]

 [[1282  738]]

 [[1277  735]]

 [[1273  735]]

 [[1271  732]]

 [[1264  729]]

 [[1258  724]]

 [[1254  724]]

 [[1248  718]]

 [[1242  716]]

 [[1239  713]]

 [[1216  706]]

 [[1205  706]]

 [[1204  708]]

 [[1195  709]]

 [[1190  713]]

 [[1191  718]]

 [[1189  719]]

 [[1189  738]]

 [[1192  746]]

 [[1203  757]]

 [[1206  757]]

 [[1213  762]]

 [[1221  772]]

 [[1229  776]]

 [[1234  781]]

 [[1237  786]]

 [[1236  792]]

 [[1233  795]]

 [[1227  796]]

 [[1223  802]]

 [[1217  804]]

 [[1212  809]]

 [[1191  814]]

 [[1189  816]]

 [[1176  819]]

 [[1169  823]]

 [[1164  823]]

 [[1160  821]]

 [[1159  818]]

 [[1140  802]]

 [[1134  800]]

 [[1130  800]]]","[1242, 797]",17324.5
24,"[[[1700  866]]

 [[1692  866]]

 [[1682  871]]

 [[1673  872]]

 [[1673  882]]

 [[1671  887]]

 [[1671  892]]

 [[1673  893]]

 [[1673  895]]

 [[1666  897]]

 [[1664  900]]

 [[1658  903]]

 [[1653  908]]

 [[1653  914]]

 [[1649  917]]

 [[1648  920]]

 [[1648  930]]

 [[1672  926]]

 [[1684  930]]

 [[1686  934]]

 [[1693  934]]

 [[1693  936]]

 [[1690  938]]

 [[1682  938]]

 [[1670  934]]

 [[1667  935]]

 [[1666  941]]

 [[1669  945]]

 [[1669  949]]

 [[1672  952]]

 [[1672  961]]

 [[1677  957]]

 [[1686  945]]

 [[1691  944]]

 [[1690  939]]

 [[1693  936]]

 [[1703  938]]

 [[1710  924]]

 [[1710  915]]

 [[1707  908]]

 [[1701  902]]

 [[1693  899]]

 [[1694  896]]

 [[1696  896]]

 [[1706  887]]

 [[1705  882]]

 [[1699  881]]

 [[1694  878]]

 [[1695  875]]

 [[1701  874]]

 [[1703  872]]

 [[1703  867]]]","[1682, 910]",2945.0
25,"[[[1504  836]]

 [[1505  845]]

 [[1517  845]]

 [[1526  848]]

 [[1532  848]]

 [[1539  851]]

 [[1542  854]]

 [[1555  857]]

 [[1569  866]]

 [[1584  870]]

 [[1593  881]]

 [[1593  887]]

 [[1595  890]]

 [[1598  887]]

 [[1602  872]]

 [[1611  872]]

 [[1619  880]]

 [[1622  887]]

 [[1637  905]]

 [[1646  906]]

 [[1661  896]]

 [[1664  891]]

 [[1664  888]]

 [[1667  886]]

 [[1668  883]]

 [[1668  875]]

 [[1666  874]]

 [[1664  868]]

 [[1664  858]]

 [[1667  856]]

 [[1668  853]]

 [[1667  840]]

 [[1656  837]]

 [[1650  834]]

 [[1649  832]]

 [[1641  829]]

 [[1631  827]]

 [[1621  828]]

 [[1619  826]]

 [[1593  826]]

 [[1579  831]]

 [[1562  833]]

 [[1517  833]]

 [[1514  835]]]","[1608, 856]",6675.0
26,"[[[1596  811]]

 [[1587  797]]

 [[1583  795]]

 [[1581  792]]

 [[1574  789]]

 [[1572  786]]

 [[1568  784]]

 [[1554  782]]

 [[1533  790]]

 [[1527  797]]

 [[1527  800]]

 [[1522  807]]

 [[1521  817]]

 [[1514  825]]

 [[1547  825]]

 [[1570  821]]

 [[1574  818]]

 [[1593  815]]

 [[1594  813]]

 [[1596  813]]]","[1554, 805]",2324.5
27,"[[[1433  750]]

 [[1424  758]]

 [[1418  768]]

 [[1417  775]]

 [[1415  778]]

 [[1415  798]]

 [[1417  816]]

 [[1419  818]]

 [[1425  819]]

 [[1425  822]]

 [[1420  827]]

 [[1421  836]]

 [[1427  842]]

 [[1436  842]]

 [[1439  839]]

 [[1444  838]]

 [[1448  833]]

 [[1451  833]]

 [[1453  831]]

 [[1464  832]]

 [[1467  836]]

 [[1472  838]]

 [[1487  865]]

 [[1491  864]]

 [[1494  855]]

 [[1494  850]]

 [[1492  848]]

 [[1493  830]]

 [[1491  829]]

 [[1491  827]]

 [[1495  824]]

 [[1501  824]]

 [[1509  817]]

 [[1511  817]]

 [[1515  811]]

 [[1516  805]]

 [[1521  800]]

 [[1523  793]]

 [[1525  791]]

 [[1525  786]]

 [[1515  775]]

 [[1512  774]]

 [[1506  768]]

 [[1478  754]]

 [[1455  750]]]","[1464, 797]",7974.0
28,"[[[ 546 1196]]

 [[ 543 1195]]

 [[ 527 1197]]

 [[ 526 1199]]

 [[ 518 1198]]

 [[ 516 1200]]

 [[ 508 1200]]

 [[ 494 1205]]

 [[ 485 1215]]

 [[ 491 1216]]

 [[ 493 1213]]

 [[ 506 1210]]

 [[ 521 1210]]

 [[ 526 1212]]

 [[ 534 1212]]

 [[ 543 1206]]

 [[ 546 1201]]]","[519, 1204]",632.5
29,"[[[ 592 1138]]

 [[ 565 1141]]

 [[ 560 1143]]

 [[ 533 1143]]

 [[ 529 1140]]

 [[ 510 1139]]

 [[ 498 1144]]

 [[ 492 1153]]

 [[ 495 1155]]

 [[ 499 1155]]

 [[ 504 1151]]

 [[ 531 1150]]

 [[ 533 1152]]

 [[ 547 1151]]

 [[ 554 1148]]

 [[ 561 1148]]

 [[ 572 1144]]

 [[ 581 1144]]

 [[ 592 1148]]]","[536, 1145]",781.0
