,contour,moments,area_pixels
10,"[[[1262  829]]

 [[1250  831]]

 [[1248  835]]

 [[1251  848]]

 [[1257  853]]

 [[1256  855]]

 [[1244  856]]

 [[1240  853]]

 [[1234  854]]

 [[1232  856]]

 [[1232  862]]

 [[1234  864]]

 [[1235  869]]

 [[1222  875]]

 [[1219  878]]

 [[1211  878]]

 [[1207  883]]

 [[1207  887]]

 [[1209  888]]

 [[1210  894]]

 [[1216  895]]

 [[1220  890]]

 [[1227  892]]

 [[1229  894]]

 [[1226  899]]

 [[1227  904]]

 [[1233  907]]

 [[1242  907]]

 [[1243  914]]

 [[1245  914]]

 [[1246  917]]

 [[1253  917]]

 [[1258  912]]

 [[1265  913]]

 [[1268  912]]

 [[1270  909]]

 [[1270  903]]

 [[1268  899]]

 [[1265  897]]

 [[1264  892]]

 [[1262  890]]

 [[1252  890]]

 [[1250  888]]

 [[1250  884]]

 [[1252  881]]

 [[1263  881]]

 [[1270  878]]

 [[1271  876]]

 [[1269  858]]

 [[1264  854]]

 [[1268  850]]

 [[1269  838]]

 [[1267  833]]]","[1246, 877]",2790.0
11,"[[[1385  804]]

 [[1385  808]]

 [[1389  811]]

 [[1386  814]]

 [[1386  819]]

 [[1394  825]]

 [[1396  831]]

 [[1402  831]]

 [[1406  827]]

 [[1414  827]]

 [[1419  825]]

 [[1420  828]]

 [[1427  828]]

 [[1434  835]]

 [[1438  835]]

 [[1441  832]]

 [[1442  821]]

 [[1439  816]]

 [[1433  817]]

 [[1429  822]]

 [[1424  819]]

 [[1421  820]]

 [[1417  815]]

 [[1398  815]]

 [[1394  811]]

 [[1394  803]]

 [[1390  801]]]","[1411, 820]",769.5
12,"[[[1181  764]]

 [[1177  770]]

 [[1177  779]]

 [[1174  781]]

 [[1171  787]]

 [[1172  792]]

 [[1177  796]]

 [[1177  801]]

 [[1181  805]]

 [[1188  805]]

 [[1191  810]]

 [[1204  821]]

 [[1213  821]]

 [[1215  828]]

 [[1218  829]]

 [[1222  835]]

 [[1226  836]]

 [[1235  842]]

 [[1240  843]]

 [[1243  841]]

 [[1244  835]]

 [[1236  829]]

 [[1235  824]]

 [[1231  821]]

 [[1231  819]]

 [[1235  815]]

 [[1249  811]]

 [[1252  808]]

 [[1251  800]]

 [[1248  797]]

 [[1240  798]]

 [[1239  794]]

 [[1236  792]]

 [[1227  792]]

 [[1223  787]]

 [[1220  787]]

 [[1215  781]]

 [[1207  779]]

 [[1199  768]]

 [[1192  767]]

 [[1188  764]]]","[1210, 800]",2965.5
13,"[[[1320  724]]

 [[1316  724]]

 [[1309  729]]

 [[1308  737]]

 [[1300  734]]

 [[1294  736]]

 [[1293  746]]

 [[1288  752]]

 [[1287  764]]

 [[1282  769]]

 [[1279  775]]

 [[1279  788]]

 [[1281  798]]

 [[1286  806]]

 [[1286  809]]

 [[1289  812]]

 [[1291  812]]

 [[1294  817]]

 [[1305  820]]

 [[1309  825]]

 [[1308  829]]

 [[1310  831]]

 [[1308  836]]

 [[1304  835]]

 [[1294  838]]

 [[1290  843]]

 [[1289  848]]

 [[1287  850]]

 [[1280  852]]

 [[1277  855]]

 [[1276  861]]

 [[1279  865]]

 [[1288  864]]

 [[1293  861]]

 [[1304  861]]

 [[1307  858]]

 [[1305  848]]

 [[1312  842]]

 [[1318  842]]

 [[1332  832]]

 [[1341  834]]

 [[1353  829]]

 [[1359  830]]

 [[1360  835]]

 [[1363  837]]

 [[1367  836]]

 [[1369  833]]

 [[1369  830]]

 [[1362  826]]

 [[1362  818]]

 [[1359  815]]

 [[1354  813]]

 [[1337  815]]

 [[1334  809]]

 [[1335  803]]

 [[1332  800]]

 [[1328  800]]

 [[1323  806]]

 [[1321  815]]

 [[1313  813]]

 [[1308  808]]

 [[1312  803]]

 [[1311  798]]

 [[1315  796]]

 [[1317  793]]

 [[1316  788]]

 [[1314  786]]

 [[1308  786]]

 [[1298  790]]

 [[1293  787]]

 [[1290  781]]

 [[1294  775]]

 [[1297  775]]

 [[1298  778]]

 [[1301  780]]

 [[1310  779]]

 [[1315  775]]

 [[1324  775]]

 [[1331  782]]

 [[1337  780]]

 [[1338  773]]

 [[1336  769]]

 [[1333  767]]

 [[1323  766]]

 [[1324  762]]

 [[1332  760]]

 [[1333  755]]

 [[1337  750]]

 [[1335  739]]

 [[1333  735]]

 [[1325  734]]

 [[1324  729]]]","[1312, 793]",5008.5
14,"[[[1473  926]]

 [[1474  932]]

 [[1490  949]]

 [[1497  949]]

 [[1501  941]]

 [[1508  940]]

 [[1512  935]]

 [[1516  933]]

 [[1516  928]]

 [[1514  926]]

 [[1505  926]]

 [[1504  924]]

 [[1498  924]]

 [[1492  921]]

 [[1475  923]]]","[1493, 933]",754.5
15,"[[[1435  915]]

 [[1437  918]]

 [[1446  921]]

 [[1454  919]]

 [[1454  924]]

 [[1456  927]]

 [[1460  928]]

 [[1464  924]]

 [[1463  920]]

 [[1460  918]]

 [[1455  920]]

 [[1454  916]]

 [[1458  910]]

 [[1467  903]]

 [[1468  896]]

 [[1472  898]]

 [[1477  898]]

 [[1480  893]]

 [[1490  893]]

 [[1490  898]]

 [[1493  901]]

 [[1500  903]]

 [[1503  901]]

 [[1502  890]]

 [[1497  888]]

 [[1491  890]]

 [[1491  884]]

 [[1488  881]]

 [[1484  881]]

 [[1479  885]]

 [[1478  889]]

 [[1470  888]]

 [[1468  892]]

 [[1469  895]]

 [[1467  896]]

 [[1464  893]]

 [[1464  884]]

 [[1456  883]]

 [[1454  874]]

 [[1446  873]]

 [[1441  879]]

 [[1441  884]]

 [[1444  888]]

 [[1439  892]]

 [[1439  896]]

 [[1441  898]]

 [[1447  898]]

 [[1449  895]]

 [[1447  887]]

 [[1452  886]]

 [[1454  888]]

 [[1454  900]]

 [[1452  902]]

 [[1448  902]]

 [[1436  908]]]","[1461, 897]",1280.5
16,"[[[1572  833]]

 [[1564  834]]

 [[1562  832]]

 [[1557  832]]

 [[1555  834]]

 [[1555  839]]

 [[1558  842]]

 [[1555  850]]

 [[1553  850]]

 [[1549  846]]

 [[1541  847]]

 [[1538  850]]

 [[1540  864]]

 [[1564  864]]

 [[1568  851]]

 [[1568  844]]

 [[1572  842]]

 [[1574  839]]]","[1556, 850]",675.0
17,"[[[1699  754]]

 [[1696  751]]

 [[1690  749]]

 [[1691  744]]

 [[1688  740]]

 [[1682  739]]

 [[1673  746]]

 [[1669  746]]

 [[1664  749]]

 [[1663  758]]

 [[1667  762]]

 [[1681  760]]

 [[1687  763]]

 [[1694  763]]

 [[1698  761]]]","[1681, 752]",578.0
18,"[[[1562  766]]

 [[1558  762]]

 [[1557  752]]

 [[1553  750]]

 [[1546  751]]

 [[1539  757]]

 [[1537  756]]

 [[1535  747]]

 [[1538  741]]

 [[1537  736]]

 [[1534  733]]

 [[1524  733]]

 [[1509  745]]

 [[1504  743]]

 [[1498  734]]

 [[1492  734]]

 [[1490  736]]

 [[1489  743]]

 [[1477  753]]

 [[1472  752]]

 [[1468  754]]

 [[1454  754]]

 [[1450  749]]

 [[1445  749]]

 [[1444  747]]

 [[1447  745]]

 [[1449  740]]

 [[1445  735]]

 [[1440  735]]

 [[1437  739]]

 [[1437  745]]

 [[1433  747]]

 [[1416  747]]

 [[1409  754]]

 [[1402  758]]

 [[1401  765]]

 [[1399  767]]

 [[1393  768]]

 [[1388  772]]

 [[1378  771]]

 [[1375  775]]

 [[1376  791]]

 [[1381  793]]

 [[1385  799]]

 [[1390  800]]

 [[1385  804]]

 [[1385  808]]

 [[1389  811]]

 [[1386  814]]

 [[1386  819]]

 [[1394  825]]

 [[1396  831]]

 [[1402  831]]

 [[1406  827]]

 [[1414  827]]

 [[1419  825]]

 [[1420  828]]

 [[1427  828]]

 [[1432  834]]

 [[1438  835]]

 [[1441  832]]

 [[1442  823]]

 [[1441  818]]

 [[1439  816]]

 [[1433  817]]

 [[1429  822]]

 [[1424  819]]

 [[1421  820]]

 [[1417  815]]

 [[1398  815]]

 [[1394  811]]

 [[1395  804]]

 [[1390  800]]

 [[1395  794]]

 [[1393  786]]

 [[1396  784]]

 [[1405  783]]

 [[1408  779]]

 [[1408  774]]

 [[1410  771]]

 [[1416  773]]

 [[1422  771]]

 [[1423  762]]

 [[1432  760]]

 [[1435  763]]

 [[1438  763]]

 [[1441  760]]

 [[1446  759]]

 [[1449  761]]

 [[1449  764]]

 [[1451  765]]

 [[1453  772]]

 [[1459  777]]

 [[1465  779]]

 [[1473  778]]

 [[1476  773]]

 [[1475  769]]

 [[1478  768]]

 [[1481  764]]

 [[1489  761]]

 [[1496  755]]

 [[1502  756]]

 [[1504  760]]

 [[1508  762]]

 [[1514  762]]

 [[1516  760]]

 [[1534  762]]

 [[1535  767]]

 [[1532  768]]

 [[1530  774]]

 [[1525  774]]

 [[1522  776]]

 [[1520  787]]

 [[1522  791]]

 [[1526  792]]

 [[1529  797]]

 [[1547  798]]

 [[1553  804]]

 [[1561  803]]

 [[1565  798]]

 [[1563  790]]

 [[1554  788]]

 [[1558  774]]

 [[1562  770]]]","[1472, 773]",5699.0
19,"[[[1645  710]]

 [[1638  702]]

 [[1634  700]]

 [[1628  700]]

 [[1621  707]]

 [[1612  713]]

 [[1600  717]]

 [[1584  725]]

 [[1568  722]]

 [[1566  716]]

 [[1561  713]]

 [[1556  715]]

 [[1555  722]]

 [[1558  724]]

 [[1557  730]]

 [[1551  736]]

 [[1551  740]]

 [[1554  745]]

 [[1561  745]]

 [[1564  743]]

 [[1593  739]]

 [[1601  734]]

 [[1608  733]]

 [[1615  738]]

 [[1620  739]]

 [[1626  747]]

 [[1634  748]]

 [[1637  746]]

 [[1636  731]]

 [[1633  728]]

 [[1625  727]]

 [[1624  725]]

 [[1632  719]]

 [[1634  721]]

 [[1635  726]]

 [[1641  727]]

 [[1644  724]]]","[1602, 726]",2221.5
