,contour,moments,area_pixels
0,"[[[826 678]]

 [[823 690]]

 [[825 702]]

 [[836 710]]

 [[854 720]]

 [[864 719]]

 [[867 717]]

 [[875 717]]

 [[889 729]]

 [[891 736]]

 [[896 742]]

 [[922 744]]

 [[927 739]]

 [[929 735]]

 [[929 726]]

 [[927 724]]

 [[924 714]]

 [[921 711]]

 [[921 706]]

 [[912 698]]

 [[907 686]]

 [[905 685]]

 [[901 677]]

 [[893 670]]

 [[878 664]]

 [[862 663]]

 [[846 665]]

 [[843 669]]

 [[836 670]]]","[877, 700]",5164.5
1,"[[[1017  664]]

 [[1008  656]]

 [[ 988  656]]

 [[ 980  660]]

 [[ 959  661]]

 [[ 954  665]]

 [[ 949  666]]

 [[ 946  689]]

 [[ 944  694]]

 [[ 936  700]]

 [[ 932  701]]

 [[ 931  704]]

 [[ 932  715]]

 [[ 939  727]]

 [[ 943  729]]

 [[ 962  722]]

 [[1002  700]]

 [[1005  695]]

 [[1014  689]]

 [[1019  683]]

 [[1019  669]]

 [[1017  668]]]","[974, 688]",3973.5
2,"[[[1197  715]]

 [[1199  718]]

 [[1207  721]]

 [[1211  726]]

 [[1223  731]]

 [[1235  743]]

 [[1242  743]]

 [[1249  729]]

 [[1247  724]]

 [[1242  724]]

 [[1230  715]]]","[1227, 726]",720.0
3,"[[[1317  659]]

 [[1317  664]]

 [[1314  667]]

 [[1310  676]]

 [[1321  686]]

 [[1342  694]]

 [[1380  697]]

 [[1391  701]]

 [[1402  685]]

 [[1405  683]]

 [[1405  669]]

 [[1403  662]]

 [[1400  660]]

 [[1399  656]]

 [[1396  654]]

 [[1396  652]]

 [[1392  649]]

 [[1391  646]]

 [[1378  638]]

 [[1353  638]]

 [[1340  645]]

 [[1333  647]]

 [[1331  650]]

 [[1320  655]]]","[1361, 669]",4302.0
4,"[[[1092  633]]

 [[1095  651]]

 [[1098  655]]

 [[1103  670]]

 [[1107  677]]

 [[1116  686]]

 [[1124  690]]

 [[1129  695]]

 [[1142  698]]

 [[1145  702]]

 [[1153  705]]

 [[1165  714]]

 [[1173  714]]

 [[1179  711]]

 [[1184  706]]

 [[1198  699]]

 [[1222  700]]

 [[1226  698]]

 [[1241  697]]

 [[1248  699]]

 [[1251  702]]

 [[1252  707]]

 [[1255  708]]

 [[1262  702]]

 [[1280  693]]

 [[1284  687]]

 [[1299  676]]

 [[1301  671]]

 [[1309  663]]

 [[1308  655]]

 [[1296  644]]

 [[1295  638]]

 [[1290  633]]

 [[1285  633]]

 [[1281  635]]

 [[1281  645]]

 [[1284  647]]

 [[1283  650]]

 [[1270  650]]

 [[1261  647]]

 [[1248  635]]

 [[1245  623]]

 [[1241  621]]

 [[1227  620]]

 [[1224  622]]

 [[1219  622]]

 [[1218  624]]

 [[1207  624]]

 [[1204  622]]

 [[1204  620]]

 [[1198  620]]

 [[1192  614]]

 [[1186  612]]

 [[1181  608]]

 [[1176  608]]

 [[1169  604]]

 [[1151  605]]

 [[1149  607]]

 [[1128  607]]

 [[1127  609]]

 [[1119  609]]

 [[1111  612]]

 [[1097  623]]]","[1190, 658]",15554.5
5,"[[[1542  632]]

 [[1540  629]]

 [[1536  628]]

 [[1526  633]]

 [[1514  636]]

 [[1505  641]]

 [[1494  643]]

 [[1487  649]]

 [[1487  657]]

 [[1495  660]]

 [[1504  660]]

 [[1510  664]]

 [[1522  662]]

 [[1542  643]]]","[1516, 647]",1161.5
6,"[[[3193   43]]

 [[3196   51]]

 [[3203   52]]

 [[3205   54]]

 [[3206   59]]

 [[3211   62]]

 [[3217   61]]

 [[3219   57]]

 [[3219   51]]

 [[3223   51]]

 [[3226   54]]

 [[3229   54]]

 [[3235   50]]

 [[3234   43]]

 [[3231   39]]

 [[3227   37]]

 [[3220   39]]

 [[3217   50]]

 [[3209   48]]

 [[3207   39]]

 [[3203   37]]

 [[3194   40]]]","[3214, 48]",549.0
7,"[[[3443  195]]

 [[3442  201]]

 [[3446  205]]

 [[3450  206]]

 [[3453  204]]

 [[3457  208]]

 [[3463  209]]

 [[3464  213]]

 [[3472  214]]

 [[3478  219]]

 [[3480  219]]

 [[3483  215]]

 [[3483  213]]

 [[3479  209]]

 [[3475  210]]

 [[3468  203]]

 [[3467  198]]

 [[3465  195]]

 [[3461  193]]

 [[3461  190]]

 [[3458  187]]

 [[3452  187]]

 [[3447  193]]]","[3460, 202]",522.5
8,"[[[3394  144]]

 [[3391  146]]

 [[3390  150]]

 [[3393  154]]

 [[3399  155]]

 [[3400  161]]

 [[3397  162]]

 [[3393  168]]

 [[3396  177]]

 [[3393  185]]

 [[3395  189]]

 [[3399  191]]

 [[3404  189]]

 [[3405  196]]

 [[3410  198]]

 [[3413  196]]

 [[3414  192]]

 [[3413  190]]

 [[3405  188]]

 [[3406  182]]

 [[3410  179]]

 [[3416  179]]

 [[3419  176]]

 [[3420  172]]

 [[3416  168]]

 [[3412  159]]

 [[3412  156]]

 [[3414  154]]

 [[3411  149]]

 [[3406  149]]

 [[3400  152]]

 [[3399  147]]

 [[3396  144]]]","[3404, 169]",818.5
9,"[[[3346   56]]

 [[3346   62]]

 [[3349   65]]

 [[3350   70]]

 [[3356   73]]

 [[3356   83]]

 [[3359   86]]

 [[3368   90]]

 [[3372   89]]

 [[3374   85]]

 [[3368   78]]

 [[3368   76]]

 [[3372   73]]

 [[3374   69]]

 [[3372   64]]

 [[3362   64]]

 [[3356   61]]

 [[3355   57]]

 [[3350   54]]]","[3360, 72]",511.0
