,contour,moments,area_pixels
0,"[[[1243  972]]

 [[1244  968]]

 [[1247  967]]

 [[1248  970]]

 [[1250  970]]

 [[1259  981]]

 [[1269  987]]

 [[1278  989]]

 [[1287  983]]

 [[1292  982]]

 [[1294  980]]

 [[1294  973]]

 [[1296  973]]

 [[1299  978]]

 [[1309  977]]

 [[1317  973]]

 [[1316  970]]

 [[1313  968]]

 [[1313  965]]

 [[1317  964]]

 [[1318  962]]

 [[1321  962]]

 [[1321  958]]

 [[1311  958]]

 [[1309  956]]

 [[1309  952]]

 [[1305  952]]

 [[1302  956]]

 [[1298  958]]

 [[1289  959]]

 [[1275  944]]

 [[1268  943]]

 [[1262  944]]

 [[1252  953]]

 [[1249  954]]

 [[1248  963]]

 [[1244  964]]]","[1278, 966]",1986.0
1,"[[[ 805 1117]]

 [[ 805 1133]]

 [[ 803 1141]]

 [[ 801 1142]]

 [[ 802 1151]]

 [[ 798 1153]]

 [[ 798 1160]]

 [[ 792 1162]]

 [[ 792 1165]]

 [[ 790 1167]]

 [[ 790 1174]]

 [[ 801 1175]]

 [[ 804 1182]]

 [[ 810 1180]]

 [[ 806 1178]]

 [[ 806 1175]]

 [[ 801 1174]]

 [[ 803 1170]]

 [[ 801 1170]]

 [[ 799 1173]]

 [[ 795 1172]]

 [[ 795 1170]]

 [[ 798 1167]]

 [[ 803 1165]]

 [[ 803 1161]]

 [[ 799 1157]]

 [[ 799 1155]]

 [[ 804 1154]]

 [[ 806 1158]]

 [[ 808 1158]]

 [[ 809 1161]]

 [[ 814 1165]]

 [[ 812 1172]]

 [[ 814 1173]]

 [[ 814 1175]]

 [[ 819 1176]]

 [[ 820 1179]]

 [[ 824 1179]]

 [[ 825 1174]]

 [[ 818 1170]]

 [[ 819 1166]]

 [[ 828 1168]]

 [[ 831 1173]]

 [[ 833 1173]]

 [[ 839 1178]]

 [[ 849 1179]]

 [[ 853 1172]]

 [[ 850 1169]]

 [[ 850 1161]]

 [[ 844 1146]]

 [[ 839 1141]]

 [[ 828 1140]]

 [[ 826 1138]]

 [[ 826 1134]]

 [[ 812 1120]]]","[822, 1153]",1920.5
2,"[[[ 817 1118]]

 [[ 820 1122]]

 [[ 831 1123]]

 [[ 833 1133]]

 [[ 836 1133]]

 [[ 838 1136]]

 [[ 848 1137]]

 [[ 849 1144]]

 [[ 854 1145]]

 [[ 855 1149]]

 [[ 862 1153]]

 [[ 860 1160]]

 [[ 857 1162]]

 [[ 855 1166]]

 [[ 858 1167]]

 [[ 859 1177]]

 [[ 865 1184]]

 [[ 873 1185]]

 [[ 877 1183]]

 [[ 878 1185]]

 [[ 892 1184]]

 [[ 900 1186]]

 [[ 900 1183]]

 [[ 903 1182]]

 [[ 907 1185]]

 [[ 907 1189]]

 [[ 909 1189]]

 [[ 910 1187]]

 [[ 913 1188]]

 [[ 913 1195]]

 [[ 919 1198]]

 [[ 922 1196]]

 [[ 937 1197]]

 [[ 944 1208]]

 [[ 949 1209]]

 [[ 952 1202]]

 [[ 956 1201]]

 [[ 953 1187]]

 [[ 943 1187]]

 [[ 943 1177]]

 [[ 945 1175]]

 [[ 940 1173]]

 [[ 940 1168]]

 [[ 924 1170]]

 [[ 922 1168]]

 [[ 919 1175]]

 [[ 916 1176]]

 [[ 916 1169]]

 [[ 914 1169]]

 [[ 910 1165]]

 [[ 910 1156]]

 [[ 906 1154]]

 [[ 906 1151]]

 [[ 901 1150]]

 [[ 898 1156]]

 [[ 895 1155]]

 [[ 892 1144]]

 [[ 889 1144]]

 [[ 887 1142]]

 [[ 889 1137]]

 [[ 893 1135]]

 [[ 890 1134]]

 [[ 889 1131]]

 [[ 885 1132]]

 [[ 883 1130]]

 [[ 883 1125]]

 [[ 886 1122]]

 [[ 885 1119]]

 [[ 881 1117]]

 [[ 877 1113]]

 [[ 877 1111]]

 [[ 859 1094]]

 [[ 853 1095]]

 [[ 848 1101]]

 [[ 844 1102]]

 [[ 844 1105]]

 [[ 841 1108]]

 [[ 826 1112]]

 [[ 819 1118]]]","[883, 1152]",5138.0
3,"[[[ 788 1093]]

 [[ 781 1088]]

 [[ 750 1078]]

 [[ 737 1078]]

 [[ 729 1080]]

 [[ 724 1083]]

 [[ 717 1084]]

 [[ 705 1090]]

 [[ 704 1092]]

 [[ 701 1092]]

 [[ 691 1101]]

 [[ 689 1101]]

 [[ 669 1121]]

 [[ 664 1132]]

 [[ 657 1142]]

 [[ 657 1145]]

 [[ 655 1146]]

 [[ 653 1155]]

 [[ 655 1157]]

 [[ 656 1170]]

 [[ 658 1174]]

 [[ 663 1175]]

 [[ 661 1182]]

 [[ 674 1196]]

 [[ 681 1198]]

 [[ 686 1202]]

 [[ 701 1205]]

 [[ 717 1205]]

 [[ 729 1201]]

 [[ 762 1184]]

 [[ 771 1177]]

 [[ 782 1165]]

 [[ 794 1140]]

 [[ 796 1131]]

 [[ 796 1112]]

 [[ 794 1101]]]","[726, 1141]",13277.5
4,"[[[ 845 1068]]

 [[ 840 1066]]

 [[ 822 1068]]

 [[ 812 1072]]

 [[ 809 1076]]

 [[ 805 1077]]

 [[ 799 1082]]

 [[ 799 1098]]

 [[ 801 1104]]

 [[ 809 1111]]

 [[ 809 1113]]

 [[ 813 1113]]

 [[ 818 1108]]

 [[ 827 1103]]

 [[ 838 1100]]

 [[ 848 1090]]

 [[ 851 1084]]

 [[ 851 1079]]

 [[ 849 1073]]]","[823, 1087]",1663.5
5,"[[[ 969 1152]]

 [[ 970 1155]]

 [[ 976 1158]]

 [[ 976 1160]]

 [[ 974 1161]]

 [[ 974 1166]]

 [[ 978 1166]]

 [[ 979 1164]]

 [[ 981 1164]]

 [[ 981 1162]]

 [[ 979 1161]]

 [[ 980 1158]]

 [[ 983 1158]]

 [[ 984 1156]]

 [[ 987 1157]]

 [[ 988 1165]]

 [[ 983 1166]]

 [[ 983 1168]]

 [[ 979 1172]]

 [[ 977 1172]]

 [[ 982 1173]]

 [[ 985 1177]]

 [[ 989 1176]]

 [[ 990 1179]]

 [[ 998 1178]]

 [[ 998 1175]]

 [[1002 1174]]

 [[1008 1181]]

 [[1014 1181]]

 [[1015 1183]]

 [[1017 1183]]

 [[1017 1179]]

 [[1024 1174]]

 [[1027 1174]]

 [[1031 1181]]

 [[1035 1179]]

 [[1033 1172]]

 [[1029 1172]]

 [[1022 1165]]

 [[1017 1166]]

 [[1023 1169]]

 [[1022 1174]]

 [[1012 1171]]

 [[1012 1175]]

 [[1007 1176]]

 [[1005 1168]]

 [[1003 1170]]

 [[ 998 1171]]

 [[ 994 1167]]

 [[ 995 1157]]

 [[ 990 1158]]

 [[ 988 1156]]

 [[ 988 1153]]

 [[ 985 1153]]

 [[ 983 1149]]

 [[ 980 1149]]

 [[ 979 1151]]

 [[ 975 1149]]

 [[ 974 1151]]]","[997, 1167]",628.0
6,"[[[1147 1099]]

 [[1135 1098]]

 [[1131 1101]]

 [[1129 1105]]

 [[1130 1113]]

 [[1134 1116]]

 [[1137 1116]]

 [[1140 1119]]

 [[1140 1126]]

 [[1135 1136]]

 [[1125 1135]]

 [[1123 1136]]

 [[1122 1143]]

 [[1120 1145]]

 [[1116 1144]]

 [[1113 1146]]

 [[1112 1150]]

 [[1114 1154]]

 [[1128 1154]]

 [[1130 1151]]

 [[1129 1147]]

 [[1132 1144]]

 [[1135 1145]]

 [[1142 1141]]

 [[1145 1141]]

 [[1147 1138]]

 [[1153 1135]]

 [[1162 1134]]

 [[1163 1126]]

 [[1148 1114]]

 [[1147 1108]]

 [[1149 1102]]]","[1139, 1126]",1058.5
7,"[[[1237  966]]

 [[1232  965]]

 [[1229  962]]

 [[1229  960]]

 [[1223  956]]

 [[1222  953]]

 [[1211  946]]

 [[1196  946]]

 [[1188  948]]

 [[1186  952]]

 [[1182  950]]

 [[1173  950]]

 [[1156  953]]

 [[1138  959]]

 [[1135  964]]

 [[1135  977]]

 [[1141  987]]

 [[1141  990]]

 [[1156 1010]]

 [[1156 1012]]

 [[1188 1015]]

 [[1195 1012]]

 [[1199 1012]]

 [[1201 1009]]

 [[1211 1004]]

 [[1220  994]]

 [[1222  988]]

 [[1225  986]]

 [[1225  983]]

 [[1229  978]]

 [[1229  974]]

 [[1234  973]]

 [[1237  976]]]","[1183, 978]",5046.5
8,"[[[1295 1188]]

 [[1291 1190]]

 [[1290 1193]]

 [[1291 1197]]

 [[1295 1201]]

 [[1295 1208]]

 [[1298 1212]]

 [[1295 1226]]

 [[1298 1230]]

 [[1303 1231]]

 [[1306 1230]]

 [[1309 1222]]

 [[1309 1215]]

 [[1311 1210]]

 [[1310 1198]]

 [[1304 1190]]

 [[1300 1188]]]","[1301, 1207]",583.5
9,"[[[1438 1170]]

 [[1433 1173]]

 [[1433 1176]]

 [[1429 1179]]

 [[1429 1187]]

 [[1425 1190]]

 [[1418 1189]]

 [[1416 1192]]

 [[1416 1197]]

 [[1423 1198]]

 [[1427 1196]]

 [[1428 1198]]

 [[1424 1204]]

 [[1426 1209]]

 [[1433 1210]]

 [[1437 1215]]

 [[1441 1215]]

 [[1445 1221]]

 [[1445 1226]]

 [[1448 1229]]

 [[1453 1229]]

 [[1457 1225]]

 [[1457 1220]]

 [[1452 1215]]

 [[1447 1205]]

 [[1441 1200]]

 [[1433 1201]]

 [[1428 1199]]

 [[1433 1195]]

 [[1433 1190]]

 [[1440 1185]]

 [[1440 1182]]

 [[1443 1178]]

 [[1442 1172]]]","[1437, 1201]",753.5
10,"[[[1246 1115]]

 [[1236 1114]]

 [[1226 1116]]

 [[1222 1114]]

 [[1216 1114]]

 [[1213 1117]]

 [[1213 1132]]

 [[1205 1144]]

 [[1206 1149]]

 [[1209 1153]]

 [[1208 1155]]

 [[1201 1156]]

 [[1186 1145]]

 [[1170 1145]]

 [[1169 1147]]

 [[1163 1146]]

 [[1159 1149]]

 [[1159 1156]]

 [[1167 1157]]

 [[1169 1163]]

 [[1171 1164]]

 [[1185 1161]]

 [[1187 1163]]

 [[1192 1177]]

 [[1190 1184]]

 [[1190 1193]]

 [[1187 1196]]

 [[1174 1199]]

 [[1171 1202]]

 [[1170 1208]]

 [[1173 1213]]

 [[1177 1213]]

 [[1184 1208]]

 [[1193 1206]]

 [[1212 1196]]

 [[1221 1198]]

 [[1223 1202]]

 [[1228 1205]]

 [[1231 1205]]

 [[1235 1202]]

 [[1235 1197]]

 [[1229 1193]]

 [[1226 1185]]

 [[1221 1183]]

 [[1210 1183]]

 [[1205 1185]]

 [[1203 1183]]

 [[1202 1175]]

 [[1205 1170]]

 [[1214 1166]]

 [[1216 1163]]

 [[1222 1160]]

 [[1227 1153]]

 [[1241 1147]]

 [[1242 1150]]

 [[1240 1155]]

 [[1242 1159]]

 [[1246 1163]]

 [[1251 1164]]

 [[1255 1170]]

 [[1264 1170]]

 [[1265 1166]]

 [[1270 1161]]

 [[1270 1158]]

 [[1267 1153]]

 [[1267 1149]]

 [[1264 1146]]

 [[1256 1145]]

 [[1255 1131]]

 [[1253 1127]]

 [[1248 1123]]]","[1216, 1158]",4106.5
11,"[[[1458 1094]]

 [[1451 1098]]

 [[1446 1106]]

 [[1446 1113]]

 [[1448 1116]]

 [[1456 1116]]

 [[1459 1118]]

 [[1459 1120]]

 [[1466 1121]]

 [[1470 1118]]

 [[1472 1110]]

 [[1469 1105]]

 [[1467 1097]]

 [[1464 1094]]]","[1459, 1107]",500.5
