,contour,moments,area_pixels
10,"[[[1578  510]]

 [[1572  509]]

 [[1568  512]]

 [[1560  510]]

 [[1549  517]]

 [[1549  524]]

 [[1544  527]]

 [[1543  532]]

 [[1545  549]]

 [[1548  553]]

 [[1548  563]]

 [[1544  567]]

 [[1546  575]]

 [[1535  578]]

 [[1532  583]]

 [[1531  596]]

 [[1502  624]]

 [[1497  626]]

 [[1495  631]]

 [[1484  633]]

 [[1479  637]]

 [[1477  645]]

 [[1468  654]]

 [[1468  656]]

 [[1471  659]]

 [[1478  660]]

 [[1480  664]]

 [[1483  666]]

 [[1488  665]]

 [[1493  647]]

 [[1497  644]]

 [[1499  640]]

 [[1508  639]]

 [[1512  637]]

 [[1513  631]]

 [[1524  624]]

 [[1527  618]]

 [[1537  612]]

 [[1540  609]]

 [[1540  607]]

 [[1543  604]]

 [[1545  604]]

 [[1547  600]]

 [[1547  592]]

 [[1550  586]]

 [[1554  590]]

 [[1560  590]]

 [[1562  592]]

 [[1562  595]]

 [[1565  597]]

 [[1570  597]]

 [[1573  595]]

 [[1575  591]]

 [[1573  573]]

 [[1568  568]]

 [[1564  569]]

 [[1557  574]]

 [[1555  573]]

 [[1554  563]]

 [[1557  560]]

 [[1557  556]]

 [[1554  551]]

 [[1556  549]]

 [[1564  550]]

 [[1567  545]]

 [[1565  540]]

 [[1559  538]]

 [[1557  526]]

 [[1561  522]]

 [[1561  520]]

 [[1564  519]]

 [[1566  516]]

 [[1573  519]]

 [[1579  518]]

 [[1580  514]]]","[1532, 591]",3199.5
11,"[[[1562  480]]

 [[1563  487]]

 [[1568  492]]

 [[1568  495]]

 [[1565  500]]

 [[1567  505]]

 [[1574  506]]

 [[1575  504]]

 [[1579  503]]

 [[1593  503]]

 [[1599  500]]

 [[1600  496]]

 [[1597  492]]

 [[1594  492]]

 [[1586  487]]

 [[1582  487]]

 [[1574  478]]

 [[1565  477]]]","[1578, 492]",635.0
12,"[[[1686  453]]

 [[1674  451]]

 [[1669  455]]

 [[1667  452]]

 [[1664  452]]

 [[1660  448]]

 [[1655  448]]

 [[1652  450]]

 [[1653  457]]

 [[1657  458]]

 [[1662  465]]

 [[1659  479]]

 [[1661  483]]

 [[1666  485]]

 [[1666  487]]

 [[1656  496]]

 [[1645  485]]

 [[1636  485]]

 [[1631  480]]

 [[1623  481]]

 [[1621  471]]

 [[1619  468]]

 [[1614  467]]

 [[1610  471]]

 [[1610  486]]

 [[1613  489]]

 [[1618  489]]

 [[1622  487]]

 [[1627  497]]

 [[1635  502]]

 [[1635  505]]

 [[1633  507]]

 [[1627  506]]

 [[1624  502]]

 [[1619  503]]

 [[1616  507]]

 [[1617  511]]

 [[1623  515]]

 [[1623  517]]

 [[1628  521]]

 [[1629  524]]

 [[1628  527]]

 [[1625  527]]

 [[1616  536]]

 [[1617  540]]

 [[1621  542]]

 [[1625  541]]

 [[1632  549]]

 [[1643  547]]

 [[1651  552]]

 [[1660  550]]

 [[1661  544]]

 [[1658  541]]

 [[1652  542]]

 [[1650  539]]

 [[1644  537]]

 [[1641  534]]

 [[1640  528]]

 [[1637  526]]

 [[1638  518]]

 [[1645  513]]

 [[1656  512]]

 [[1662  509]]

 [[1670  502]]

 [[1679  499]]

 [[1680  492]]

 [[1677  482]]

 [[1673  477]]

 [[1673  474]]

 [[1679  468]]

 [[1682  469]]

 [[1689  467]]

 [[1690  458]]

 [[1689  455]]]","[1647, 497]",3077.5
13,"[[[1582  417]]

 [[1576  416]]

 [[1569  418]]

 [[1563  423]]

 [[1562  429]]

 [[1554  428]]

 [[1538  436]]

 [[1532  444]]

 [[1533  452]]

 [[1522  459]]

 [[1523  465]]

 [[1526  468]]

 [[1533  468]]

 [[1539  465]]

 [[1542  469]]

 [[1552  472]]

 [[1556  467]]

 [[1556  463]]

 [[1550  457]]

 [[1550  447]]

 [[1559  446]]

 [[1563  441]]

 [[1564  437]]

 [[1562  429]]

 [[1564  428]]

 [[1569  430]]

 [[1571  427]]

 [[1576  427]]

 [[1580  425]]

 [[1582  422]]]","[1548, 446]",1161.5
14,"[[[1681  432]]

 [[1678  430]]

 [[1671  431]]

 [[1669  429]]

 [[1671  425]]

 [[1671  420]]

 [[1669  414]]

 [[1666  412]]

 [[1660  413]]

 [[1656  419]]

 [[1651  419]]

 [[1643  423]]

 [[1634  433]]

 [[1635  443]]

 [[1638  446]]

 [[1650  445]]

 [[1651  439]]

 [[1649  435]]

 [[1654  431]]

 [[1658  431]]

 [[1660  433]]

 [[1660  436]]

 [[1665  439]]

 [[1665  443]]

 [[1668  446]]

 [[1674  446]]

 [[1682  440]]]","[1657, 431]",904.0
15,"[[[1630  325]]

 [[1625  326]]

 [[1619  333]]

 [[1618  338]]

 [[1620  339]]

 [[1619  351]]

 [[1616  354]]

 [[1616  364]]

 [[1614  366]]

 [[1611  366]]

 [[1608  362]]

 [[1602  362]]

 [[1598  366]]

 [[1598  371]]

 [[1601  374]]

 [[1608  376]]

 [[1600  392]]

 [[1598  394]]

 [[1596  394]]

 [[1593  391]]

 [[1587  391]]

 [[1581  394]]

 [[1574  392]]

 [[1568  395]]

 [[1568  402]]

 [[1572  406]]

 [[1579  407]]

 [[1582  405]]

 [[1590  405]]

 [[1592  407]]

 [[1592  426]]

 [[1594  433]]

 [[1600  434]]

 [[1603  432]]

 [[1603  420]]

 [[1605  417]]

 [[1604  411]]

 [[1609  408]]

 [[1616  398]]

 [[1618  388]]

 [[1623  382]]

 [[1625  374]]

 [[1627  372]]

 [[1630  373]]

 [[1629  376]]

 [[1632  380]]

 [[1636  380]]

 [[1640  374]]

 [[1643  374]]

 [[1647  379]]

 [[1653  382]]

 [[1647  391]]

 [[1647  395]]

 [[1653  401]]

 [[1662  399]]

 [[1664  397]]

 [[1665  390]]

 [[1660  384]]

 [[1667  383]]

 [[1671  379]]

 [[1671  374]]

 [[1662  368]]

 [[1660  363]]

 [[1656  359]]

 [[1659  354]]

 [[1658  348]]

 [[1650  346]]

 [[1643  354]]

 [[1639  354]]

 [[1636  352]]

 [[1635  347]]

 [[1632  343]]

 [[1634  331]]

 [[1633  327]]]","[1623, 378]",3321.5
16,"[[[1649  297]]

 [[1639  312]]

 [[1639  318]]

 [[1641  322]]

 [[1647  327]]

 [[1651  328]]

 [[1662  327]]

 [[1670  321]]

 [[1676  309]]

 [[1687  309]]

 [[1695  324]]

 [[1694  345]]

 [[1699  364]]

 [[1702  367]]

 [[1707  367]]

 [[1710  365]]

 [[1711  342]]

 [[1703  326]]

 [[1705  324]]

 [[1704  316]]

 [[1707  315]]

 [[1708  317]]

 [[1712  318]]

 [[1718  317]]

 [[1721  313]]

 [[1721  308]]

 [[1713  302]]

 [[1705  301]]

 [[1701  297]]

 [[1691  292]]

 [[1685  291]]

 [[1677  293]]

 [[1667  300]]

 [[1665  300]]

 [[1662  296]]

 [[1652  295]]]","[1682, 317]",2349.0
17,"[[[1509  236]]

 [[1504  234]]

 [[1487  233]]

 [[1474  238]]

 [[1470  243]]

 [[1465  246]]

 [[1461  255]]

 [[1454  259]]

 [[1455  267]]

 [[1453  272]]

 [[1453  279]]

 [[1457  281]]

 [[1462  281]]

 [[1466  275]]

 [[1464  265]]

 [[1466  259]]

 [[1470  259]]

 [[1475  254]]

 [[1482  251]]

 [[1485  247]]

 [[1493  248]]

 [[1507  246]]

 [[1510  242]]]","[1477, 250]",917.5
18,"[[[1732  226]]

 [[1729  226]]

 [[1724  229]]

 [[1724  233]]

 [[1718  240]]

 [[1717  247]]

 [[1713  251]]

 [[1711  263]]

 [[1707  266]]

 [[1706  275]]

 [[1708  276]]

 [[1708  278]]

 [[1702  282]]

 [[1702  288]]

 [[1705  291]]

 [[1708  291]]

 [[1712  288]]

 [[1710  280]]

 [[1717  277]]

 [[1721  262]]

 [[1724  260]]

 [[1735  238]]

 [[1736  232]]]","[1719, 256]",754.5
19,"[[[1633  228]]

 [[1631  238]]

 [[1634  244]]

 [[1634  250]]

 [[1636  254]]

 [[1639  255]]

 [[1640  263]]

 [[1644  267]]

 [[1644  272]]

 [[1641  275]]

 [[1642  286]]

 [[1644  289]]

 [[1653  289]]

 [[1657  291]]

 [[1663  290]]

 [[1663  282]]

 [[1658  281]]

 [[1656  278]]

 [[1660  267]]

 [[1670  267]]

 [[1670  252]]

 [[1667  249]]

 [[1665  242]]

 [[1661  238]]

 [[1656  238]]

 [[1650  241]]

 [[1645  236]]

 [[1644  228]]

 [[1642  225]]]","[1650, 257]",1430.5
