,contour,moments,area_pixels
10,"[[[1558  703]]

 [[1554  709]]

 [[1555  717]]

 [[1562  721]]

 [[1563  728]]

 [[1565  730]]

 [[1575  730]]

 [[1579  733]]

 [[1579  740]]

 [[1583  746]]

 [[1583  757]]

 [[1587  760]]

 [[1594  759]]

 [[1596  757]]

 [[1596  747]]

 [[1598  745]]

 [[1601  745]]

 [[1605  740]]

 [[1604  734]]

 [[1600  732]]

 [[1594  724]]

 [[1583  717]]

 [[1576  716]]

 [[1572  711]]

 [[1569  710]]

 [[1567  704]]

 [[1564  702]]]","[1580, 729]",1164.5
11,"[[[1612  693]]

 [[1612  703]]

 [[1618  706]]

 [[1627  715]]

 [[1634  725]]

 [[1634  730]]

 [[1630  741]]

 [[1630  755]]

 [[1625  751]]

 [[1622  740]]

 [[1619  737]]

 [[1610  738]]

 [[1607  743]]

 [[1609  767]]

 [[1618  776]]

 [[1615  784]]

 [[1619  788]]

 [[1623  787]]

 [[1626  784]]

 [[1628  776]]

 [[1636  773]]

 [[1645  799]]

 [[1652  805]]

 [[1652  807]]

 [[1649  810]]

 [[1648  814]]

 [[1634  826]]

 [[1634  832]]

 [[1638  837]]

 [[1639  842]]

 [[1644  848]]

 [[1644  850]]

 [[1639  854]]

 [[1626  849]]

 [[1620  851]]

 [[1619  853]]

 [[1618  874]]

 [[1608  885]]

 [[1604  892]]

 [[1604  899]]

 [[1608  909]]

 [[1619  921]]

 [[1624  921]]

 [[1627  918]]

 [[1627  913]]

 [[1624  909]]

 [[1624  905]]

 [[1626  903]]

 [[1628  895]]

 [[1626  892]]

 [[1627  888]]

 [[1630  888]]

 [[1633  891]]

 [[1634  896]]

 [[1639  903]]

 [[1645  904]]

 [[1652  894]]

 [[1653  889]]

 [[1651  887]]

 [[1653  884]]

 [[1653  880]]

 [[1659  875]]

 [[1666  883]]

 [[1671  885]]

 [[1681  882]]

 [[1690  890]]

 [[1692  901]]

 [[1685  907]]

 [[1685  918]]

 [[1691  920]]

 [[1695  927]]

 [[1700  931]]

 [[1705  932]]

 [[1709  931]]

 [[1712  928]]

 [[1718  930]]

 [[1718  940]]

 [[1715  943]]

 [[1715  949]]

 [[1718  952]]

 [[1720  952]]

 [[1721  955]]

 [[1720  961]]

 [[1714  969]]

 [[1714  978]]

 [[1711  980]]

 [[1710  987]]

 [[1713  990]]

 [[1718  990]]

 [[1723  986]]

 [[1723  984]]

 [[1726  982]]

 [[1728  963]]

 [[1742  966]]

 [[1750  966]]

 [[1746  971]]

 [[1741  971]]

 [[1738  974]]

 [[1738  979]]

 [[1741  982]]

 [[1746  982]]

 [[1750  978]]

 [[1755  978]]

 [[1757  976]]

 [[1760  976]]

 [[1764  979]]

 [[1771  979]]

 [[1778  971]]

 [[1779  967]]

 [[1776  958]]

 [[1774  956]]

 [[1764  954]]

 [[1758  951]]

 [[1753  946]]

 [[1745  946]]

 [[1741  948]]

 [[1734  947]]

 [[1734  932]]

 [[1730  924]]

 [[1725  919]]

 [[1725  916]]

 [[1732  907]]

 [[1740  908]]

 [[1746  903]]

 [[1760  911]]

 [[1770  910]]

 [[1771  897]]

 [[1768  891]]

 [[1767  883]]

 [[1774  880]]

 [[1782  882]]

 [[1785  881]]

 [[1787  878]]

 [[1786  873]]

 [[1782  872]]

 [[1775  867]]

 [[1750  868]]

 [[1742  866]]

 [[1734  857]]

 [[1728  854]]

 [[1719  854]]

 [[1710  857]]

 [[1702  857]]

 [[1698  859]]

 [[1695  863]]

 [[1695  874]]

 [[1693  875]]

 [[1684  863]]

 [[1682  853]]

 [[1673  844]]

 [[1671  840]]

 [[1671  837]]

 [[1679  827]]

 [[1681  815]]

 [[1675  797]]

 [[1675  790]]

 [[1671  774]]

 [[1669  773]]

 [[1671  769]]

 [[1671  763]]

 [[1666  752]]

 [[1657  747]]

 [[1649  746]]

 [[1645  743]]

 [[1648  731]]

 [[1647  719]]

 [[1637  703]]

 [[1625  694]]

 [[1619  692]]]","[1682, 857]",15333.5
12,"[[[1117 1050]]

 [[1115 1050]]

 [[1110 1062]]

 [[1106 1066]]

 [[1094 1072]]

 [[1091 1078]]

 [[1086 1079]]

 [[1087 1084]]

 [[1090 1085]]

 [[1091 1088]]

 [[1099 1087]]

 [[1103 1091]]

 [[1107 1090]]

 [[1108 1082]]

 [[1118 1068]]

 [[1117 1064]]

 [[1115 1063]]

 [[1115 1055]]]","[1103, 1075]",506.0
13,"[[[1185 1004]]

 [[1186 1008]]

 [[1183 1011]]

 [[1183 1013]]

 [[1185 1014]]

 [[1185 1016]]

 [[1190 1017]]

 [[1190 1020]]

 [[1187 1024]]

 [[1190 1024]]

 [[1193 1028]]

 [[1200 1029]]

 [[1204 1035]]

 [[1202 1047]]

 [[1200 1049]]

 [[1202 1055]]

 [[1200 1056]]

 [[1202 1058]]

 [[1201 1063]]

 [[1205 1064]]

 [[1207 1068]]

 [[1212 1068]]

 [[1213 1071]]

 [[1215 1071]]

 [[1215 1069]]

 [[1213 1069]]

 [[1211 1066]]

 [[1212 1059]]

 [[1219 1057]]

 [[1219 1055]]

 [[1215 1054]]

 [[1214 1047]]

 [[1216 1039]]

 [[1212 1033]]

 [[1212 1030]]

 [[1207 1029]]

 [[1202 1023]]

 [[1202 1016]]

 [[1194 1012]]

 [[1194 1003]]]","[1202, 1035]",752.5
14,"[[[1107  985]]

 [[1105  989]]

 [[1106  993]]

 [[1104  995]]

 [[1106 1003]]

 [[1105 1010]]

 [[1118 1010]]

 [[1124 1016]]

 [[1127 1017]]

 [[1129 1012]]

 [[1127 1003]]

 [[1125 1001]]

 [[1125  998]]

 [[1127  996]]

 [[1121  995]]

 [[1121  990]]

 [[1118  985]]

 [[1118  982]]

 [[1115  985]]]","[1115, 999]",516.0
15,"[[[1347 1197]]

 [[1355 1199]]

 [[1370 1186]]

 [[1375 1186]]

 [[1382 1190]]

 [[1394 1188]]

 [[1395 1193]]

 [[1398 1196]]

 [[1403 1195]]

 [[1406 1191]]

 [[1414 1196]]

 [[1418 1193]]

 [[1428 1193]]

 [[1431 1189]]

 [[1431 1186]]

 [[1433 1185]]

 [[1439 1189]]

 [[1443 1194]]

 [[1452 1195]]

 [[1456 1193]]

 [[1458 1179]]

 [[1455 1176]]

 [[1448 1176]]

 [[1444 1173]]

 [[1437 1173]]

 [[1432 1177]]

 [[1430 1183]]

 [[1414 1183]]

 [[1412 1169]]

 [[1415 1168]]

 [[1419 1162]]

 [[1416 1150]]

 [[1408 1146]]

 [[1388 1144]]

 [[1383 1146]]

 [[1382 1156]]

 [[1385 1159]]

 [[1392 1159]]

 [[1393 1161]]

 [[1389 1164]]

 [[1368 1162]]

 [[1363 1168]]

 [[1362 1176]]

 [[1348 1189]]]","[1399, 1175]",2779.0
16,"[[[1638 1047]]

 [[1634 1044]]

 [[1632 1040]]

 [[1622 1043]]

 [[1617 1035]]

 [[1616 1029]]

 [[1610 1027]]

 [[1600 1029]]

 [[1594 1033]]

 [[1593 1043]]

 [[1587 1046]]

 [[1582 1052]]

 [[1581 1059]]

 [[1579 1061]]

 [[1579 1066]]

 [[1582 1070]]

 [[1590 1070]]

 [[1591 1066]]

 [[1597 1057]]

 [[1607 1059]]

 [[1611 1058]]

 [[1613 1054]]

 [[1616 1056]]

 [[1616 1060]]

 [[1620 1063]]

 [[1632 1063]]

 [[1637 1058]]]","[1608, 1048]",1381.5
17,"[[[1875 1137]]

 [[1869 1135]]

 [[1866 1136]]

 [[1860 1143]]

 [[1850 1145]]

 [[1843 1153]]

 [[1843 1160]]

 [[1847 1163]]

 [[1857 1165]]

 [[1864 1164]]

 [[1867 1158]]

 [[1876 1150]]

 [[1877 1142]]]","[1860, 1151]",631.0
18,"[[[1923 1126]]

 [[1923 1130]]

 [[1928 1134]]

 [[1928 1139]]

 [[1931 1143]]

 [[1946 1146]]

 [[1957 1141]]

 [[1961 1143]]

 [[1964 1149]]

 [[1967 1151]]

 [[1977 1150]]

 [[1985 1144]]

 [[1984 1136]]

 [[1974 1136]]

 [[1970 1127]]

 [[1959 1125]]

 [[1953 1118]]

 [[1949 1116]]

 [[1945 1116]]

 [[1936 1129]]

 [[1934 1128]]

 [[1932 1123]]

 [[1925 1123]]]","[1953, 1134]",1172.5
19,"[[[1909 1082]]

 [[1903 1079]]

 [[1897 1085]]

 [[1891 1088]]

 [[1884 1088]]

 [[1881 1086]]

 [[1876 1087]]

 [[1873 1091]]

 [[1873 1099]]

 [[1867 1107]]

 [[1868 1114]]

 [[1871 1116]]

 [[1880 1116]]

 [[1883 1114]]

 [[1889 1106]]

 [[1905 1096]]

 [[1907 1093]]]","[1886, 1097]",796.0
