,contour,moments,area_pixels,area_μm^2
0,"[[[633 691]]

 [[629 693]]

 [[627 697]]

 [[626 709]]

 [[628 713]]

 [[631 715]]

 [[633 723]]

 [[641 736]]

 [[645 738]]

 [[650 738]]

 [[651 726]]

 [[649 722]]

 [[648 711]]

 [[643 702]]

 [[638 697]]

 [[638 695]]]","[638, 714]",687.5,81.74791914387633
1,"[[[224 681]]

 [[216 683]]

 [[214 686]]

 [[212 685]]

 [[212 683]]

 [[210 683]]

 [[199 688]]

 [[197 691]]

 [[201 693]]

 [[214 688]]

 [[218 691]]

 [[219 696]]

 [[221 697]]

 [[221 705]]

 [[218 708]]

 [[212 708]]

 [[210 706]]

 [[212 708]]

 [[212 711]]

 [[208 717]]

 [[202 718]]

 [[199 715]]

 [[198 704]]

 [[196 701]]

 [[190 700]]

 [[183 708]]

 [[184 716]]

 [[188 720]]

 [[188 722]]

 [[196 729]]

 [[200 736]]

 [[210 738]]

 [[217 730]]

 [[223 729]]

 [[224 725]]

 [[227 722]]

 [[231 721]]

 [[237 708]]

 [[235 696]]

 [[230 687]]]","[212, 710]",1492.0,177.40784780023782
2,"[[[273 642]]

 [[270 642]]

 [[270 646]]

 [[264 647]]

 [[243 662]]

 [[239 666]]

 [[237 673]]

 [[235 674]]

 [[237 681]]

 [[249 695]]

 [[248 698]]

 [[255 697]]

 [[261 694]]

 [[261 692]]

 [[254 686]]

 [[254 683]]

 [[249 679]]

 [[249 676]]

 [[252 671]]

 [[262 662]]

 [[269 661]]

 [[274 665]]

 [[276 669]]

 [[275 678]]

 [[269 684]]

 [[266 684]]

 [[263 687]]

 [[263 691]]

 [[266 691]]

 [[274 686]]

 [[283 676]]

 [[283 674]]

 [[286 673]]

 [[286 663]]]","[260, 669]",1195.5,142.15219976218788
3,"[[[317 613]]

 [[308 613]]

 [[313 614]]

 [[316 617]]

 [[306 618]]

 [[299 622]]

 [[292 629]]

 [[290 629]]

 [[287 635]]

 [[285 636]]

 [[285 643]]

 [[287 644]]

 [[287 647]]

 [[289 648]]

 [[292 654]]

 [[294 662]]

 [[304 662]]

 [[315 654]]

 [[318 650]]

 [[323 649]]

 [[324 647]]

 [[328 648]]

 [[330 645]]

 [[330 642]]

 [[322 628]]

 [[320 621]]

 [[317 619]]

 [[319 617]]]","[306, 639]",1339.0,159.21521997621878
4,"[[[358 598]]

 [[347 598]]

 [[337 601]]

 [[339 605]]

 [[334 606]]

 [[329 610]]

 [[329 616]]

 [[332 620]]

 [[337 635]]

 [[343 637]]

 [[351 632]]

 [[356 632]]

 [[359 630]]

 [[361 630]]

 [[362 632]]

 [[364 631]]

 [[363 603]]]","[347, 616]",1036.5,123.2461355529132
5,"[[[415 580]]

 [[402 583]]

 [[399 587]]

 [[398 594]]

 [[395 593]]

 [[394 588]]

 [[391 589]]

 [[376 603]]

 [[374 607]]

 [[374 625]]

 [[377 635]]

 [[383 640]]

 [[396 642]]

 [[398 644]]

 [[403 644]]

 [[405 642]]

 [[411 641]]

 [[415 635]]

 [[421 632]]

 [[429 621]]

 [[430 616]]

 [[423 614]]

 [[420 609]]

 [[417 598]]

 [[417 588]]]","[399, 614]",2363.0,280.975029726516
6,"[[[461 541]]

 [[450 554]]

 [[448 559]]

 [[450 561]]

 [[454 561]]

 [[464 566]]

 [[471 571]]

 [[479 582]]

 [[478 588]]

 [[484 589]]

 [[496 584]]

 [[503 576]]

 [[506 569]]

 [[505 551]]

 [[500 546]]

 [[490 539]]

 [[487 539]]

 [[486 537]]

 [[477 537]]

 [[468 541]]]","[481, 560]",1863.0,221.5219976218787
7,"[[[503 511]]

 [[495 518]]

 [[493 522]]

 [[493 528]]

 [[504 535]]

 [[513 546]]

 [[516 542]]

 [[518 542]]

 [[521 539]]

 [[522 533]]

 [[516 525]]

 [[512 513]]

 [[510 511]]]","[507, 526]",577.5,68.66825208085612
8,"[[[521 498]]

 [[519 502]]

 [[520 506]]

 [[523 506]]

 [[525 501]]

 [[531 501]]

 [[539 510]]

 [[540 516]]

 [[536 519]]

 [[529 520]]

 [[527 516]]

 [[527 520]]

 [[530 521]]

 [[534 531]]

 [[542 534]]

 [[549 533]]

 [[553 529]]

 [[552 518]]

 [[550 517]]

 [[551 510]]

 [[549 498]]

 [[546 495]]

 [[543 495]]

 [[542 493]]

 [[534 493]]

 [[532 495]]

 [[527 496]]

 [[524 500]]]","[540, 512]",711.5,84.60166468489894
9,"[[[581 475]]

 [[561 497]]

 [[563 527]]

 [[567 532]]

 [[575 537]]

 [[584 539]]

 [[589 538]]

 [[592 542]]

 [[595 542]]

 [[602 539]]

 [[608 532]]

 [[615 514]]

 [[617 504]]

 [[622 497]]

 [[622 493]]

 [[617 487]]

 [[611 488]]

 [[606 493]]

 [[602 493]]

 [[597 489]]

 [[592 480]]

 [[585 475]]]","[588, 509]",2737.0,325.4458977407848
10,"[[[643 447]]

 [[639 451]]

 [[628 472]]

 [[628 478]]

 [[633 478]]

 [[641 474]]

 [[644 477]]

 [[643 481]]

 [[640 484]]

 [[641 488]]

 [[645 488]]

 [[646 484]]

 [[650 483]]

 [[652 485]]

 [[651 491]]

 [[661 489]]

 [[664 492]]

 [[664 499]]

 [[666 501]]

 [[671 499]]

 [[676 504]]

 [[689 505]]

 [[695 499]]

 [[698 493]]

 [[698 484]]

 [[696 479]]

 [[679 474]]

 [[673 468]]

 [[667 453]]

 [[662 447]]]","[663, 475]",2205.5,262.2473246135553
11,"[[[716 392]]

 [[713 395]]

 [[709 396]]

 [[701 407]]

 [[696 426]]

 [[711 459]]

 [[715 462]]

 [[731 462]]

 [[736 457]]

 [[743 444]]

 [[744 425]]

 [[727 425]]

 [[722 420]]

 [[718 412]]

 [[718 399]]

 [[721 392]]]","[718, 432]",1925.0,228.89417360285375
12,"[[[767 359]]

 [[764 362]]

 [[761 371]]

 [[773 377]]

 [[777 382]]

 [[778 394]]

 [[776 403]]

 [[779 405]]

 [[802 405]]

 [[814 389]]

 [[811 386]]

 [[811 378]]

 [[808 372]]

 [[800 365]]

 [[795 363]]

 [[788 356]]

 [[776 356]]]","[788, 380]",1645.5,195.65992865636147
13,"[[[890 313]]

 [[884 315]]

 [[876 324]]

 [[874 331]]

 [[877 341]]

 [[882 347]]

 [[886 347]]

 [[894 341]]

 [[899 329]]

 [[894 316]]]","[886, 330]",577.5,68.66825208085612
14,"[[[846 310]]

 [[831 322]]

 [[824 330]]

 [[824 332]]

 [[821 335]]

 [[823 358]]

 [[828 363]]

 [[842 369]]

 [[850 368]]

 [[852 372]]

 [[854 371]]

 [[854 369]]

 [[851 369]]

 [[850 367]]

 [[854 365]]

 [[859 357]]

 [[866 355]]

 [[870 362]]

 [[873 362]]

 [[878 358]]

 [[878 356]]

 [[873 353]]

 [[865 343]]

 [[864 323]]

 [[866 315]]

 [[859 311]]]","[846, 340]",2155.0,256.24256837098693
15,"[[[922 269]]

 [[915 281]]

 [[914 289]]

 [[918 292]]

 [[928 293]]

 [[935 296]]

 [[941 301]]

 [[943 305]]

 [[943 312]]

 [[946 313]]

 [[946 303]]

 [[956 302]]

 [[961 296]]

 [[965 288]]

 [[964 278]]

 [[956 274]]

 [[945 265]]

 [[939 265]]]","[940, 284]",1376.5,163.6741973840666
16,"[[[1080  541]]

 [[1077  543]]

 [[1077  548]]

 [[1081  559]]

 [[1082  568]]

 [[1087  580]]

 [[1087  587]]

 [[1090  593]]

 [[1091  601]]

 [[1097  613]]

 [[1098  622]]

 [[1102  634]]

 [[1106  641]]

 [[1107  647]]

 [[1110  650]]

 [[1121  651]]

 [[1123  650]]

 [[1124  623]]

 [[1120  625]]

 [[1116  623]]

 [[1115  607]]

 [[1118  602]]

 [[1119  587]]

 [[1116  566]]

 [[1104  552]]

 [[1090  546]]

 [[1086  542]]]","[1103, 592]",2645.0,314.5065398335315
