,contour,moments,area_pixels
0,"[[[590 985]]

 [[589 981]]

 [[585 979]]

 [[583 976]]

 [[567 967]]

 [[545 975]]

 [[529 976]]

 [[530 979]]

 [[537 984]]

 [[541 984]]

 [[548 992]]

 [[569 988]]

 [[580 988]]

 [[582 986]]]","[560, 980]",844.0
1,"[[[592 900]]

 [[592 905]]

 [[595 908]]

 [[595 910]]

 [[610 916]]

 [[622 913]]

 [[630 909]]

 [[638 909]]

 [[645 914]]

 [[645 916]]

 [[648 917]]

 [[650 925]]

 [[656 926]]

 [[659 930]]

 [[659 948]]

 [[664 948]]

 [[671 944]]

 [[671 936]]

 [[676 927]]

 [[669 915]]

 [[670 909]]

 [[666 906]]

 [[666 904]]

 [[661 908]]

 [[651 910]]

 [[630 902]]

 [[624 904]]

 [[617 904]]

 [[607 900]]]","[642, 917]",1200.0
2,"[[[673 899]]

 [[672 908]]

 [[674 909]]

 [[674 915]]

 [[677 916]]

 [[682 928]]

 [[685 931]]

 [[689 931]]

 [[694 924]]

 [[695 914]]

 [[693 912]]

 [[693 909]]

 [[696 907]]

 [[701 908]]

 [[701 906]]

 [[696 899]]]","[685, 911]",585.0
3,"[[[380 898]]

 [[380 903]]

 [[377 908]]

 [[377 921]]

 [[384 922]]

 [[386 924]]

 [[388 930]]

 [[388 938]]

 [[391 944]]

 [[401 946]]

 [[409 943]]

 [[409 941]]

 [[393 920]]

 [[393 917]]

 [[390 915]]

 [[389 906]]]","[390, 925]",598.5
4,"[[[612 854]]

 [[603 856]]

 [[599 861]]

 [[593 863]]

 [[587 868]]

 [[582 868]]

 [[575 872]]

 [[576 881]]

 [[573 882]]

 [[573 884]]

 [[575 885]]

 [[575 913]]

 [[573 914]]

 [[573 916]]

 [[585 911]]

 [[581 895]]

 [[582 890]]

 [[596 893]]

 [[600 892]]

 [[610 895]]

 [[616 894]]

 [[611 886]]

 [[611 881]]

 [[607 880]]

 [[603 875]]

 [[600 862]]

 [[603 857]]

 [[611 858]]]","[590, 883]",1052.5
5,"[[[609 867]]

 [[611 873]]

 [[616 875]]

 [[620 887]]

 [[624 890]]

 [[648 898]]

 [[652 901]]

 [[672 893]]

 [[693 893]]

 [[697 888]]

 [[699 877]]

 [[693 875]]

 [[691 871]]

 [[694 869]]

 [[705 868]]

 [[702 862]]

 [[695 860]]

 [[691 860]]

 [[686 864]]

 [[677 864]]

 [[667 861]]

 [[664 858]]

 [[657 855]]

 [[656 853]]

 [[652 852]]

 [[649 848]]

 [[638 841]]

 [[635 841]]

 [[634 845]]

 [[631 846]]

 [[631 849]]

 [[628 851]]

 [[629 856]]

 [[627 858]]

 [[624 858]]

 [[622 862]]

 [[611 864]]]","[654, 874]",3142.0
6,"[[[399 834]]

 [[399 836]]

 [[402 838]]

 [[402 841]]

 [[406 843]]

 [[412 850]]

 [[412 855]]

 [[404 855]]

 [[394 863]]

 [[392 894]]

 [[394 894]]

 [[401 903]]

 [[399 913]]

 [[402 915]]

 [[411 928]]

 [[411 932]]

 [[417 936]]

 [[416 940]]

 [[419 939]]

 [[419 936]]

 [[427 929]]

 [[440 928]]

 [[450 932]]

 [[461 932]]

 [[467 938]]

 [[476 940]]

 [[485 945]]

 [[486 947]]

 [[492 949]]

 [[515 944]]

 [[536 943]]

 [[542 941]]

 [[543 937]]

 [[541 928]]

 [[544 924]]

 [[549 923]]

 [[556 925]]

 [[557 923]]

 [[563 920]]

 [[564 916]]

 [[567 913]]

 [[567 909]]

 [[569 908]]

 [[569 877]]

 [[562 881]]

 [[562 883]]

 [[558 886]]

 [[554 895]]

 [[551 898]]

 [[551 906]]

 [[548 906]]

 [[547 904]]

 [[537 905]]

 [[532 910]]

 [[522 910]]

 [[508 906]]

 [[497 906]]

 [[495 901]]

 [[493 901]]

 [[491 898]]

 [[480 898]]

 [[478 896]]

 [[478 892]]

 [[475 887]]

 [[475 882]]

 [[473 879]]

 [[471 856]]

 [[469 851]]

 [[462 843]]

 [[434 827]]

 [[421 824]]

 [[411 824]]

 [[407 828]]

 [[403 828]]

 [[403 830]]]","[461, 894]",10814.5
7,"[[[634 789]]

 [[630 788]]

 [[626 791]]

 [[612 794]]

 [[610 796]]

 [[610 799]]

 [[613 799]]

 [[616 805]]

 [[615 809]]

 [[612 810]]

 [[613 815]]

 [[611 820]]

 [[607 824]]

 [[595 824]]

 [[592 822]]

 [[589 828]]

 [[586 830]]

 [[584 837]]

 [[578 842]]

 [[578 844]]

 [[570 853]]

 [[562 857]]

 [[548 856]]

 [[534 850]]

 [[527 845]]

 [[518 845]]

 [[517 851]]

 [[526 859]]

 [[528 864]]

 [[531 867]]

 [[533 867]]

 [[535 871]]

 [[539 871]]

 [[541 874]]

 [[544 874]]

 [[549 878]]

 [[557 871]]

 [[558 868]]

 [[560 868]]

 [[567 861]]

 [[569 861]]

 [[573 856]]

 [[581 852]]

 [[590 842]]

 [[594 840]]

 [[599 840]]

 [[603 843]]

 [[608 843]]

 [[609 845]]

 [[620 847]]

 [[625 839]]

 [[625 822]]

 [[628 814]]

 [[627 801]]

 [[632 792]]

 [[634 791]]]","[584, 838]",2194.0
8,"[[[337 801]]

 [[339 803]]

 [[348 804]]

 [[353 807]]

 [[353 813]]

 [[349 816]]

 [[348 819]]

 [[343 822]]

 [[341 826]]

 [[341 831]]

 [[350 839]]

 [[368 840]]

 [[371 838]]

 [[381 837]]

 [[385 835]]

 [[388 830]]

 [[400 818]]

 [[410 814]]

 [[424 814]]

 [[445 822]]

 [[446 824]]

 [[468 836]]

 [[475 843]]

 [[481 854]]

 [[481 860]]

 [[483 862]]

 [[483 871]]

 [[485 872]]

 [[485 885]]

 [[488 888]]

 [[499 885]]

 [[519 884]]

 [[526 878]]

 [[525 873]]

 [[509 857]]

 [[505 845]]

 [[505 838]]

 [[508 836]]

 [[524 836]]

 [[525 827]]

 [[519 818]]

 [[516 816]]

 [[513 816]]

 [[511 814]]

 [[490 814]]

 [[472 818]]

 [[451 817]]

 [[424 805]]

 [[413 798]]

 [[409 798]]

 [[404 794]]

 [[391 789]]

 [[385 785]]

 [[369 781]]

 [[360 775]]

 [[356 776]]

 [[349 792]]

 [[343 798]]]","[433, 826]",6403.5
9,"[[[581 924]]

 [[581 930]]

 [[585 935]]

 [[585 939]]

 [[580 942]]

 [[580 945]]

 [[582 948]]

 [[584 948]]

 [[590 953]]

 [[590 970]]

 [[594 973]]

 [[615 965]]

 [[624 966]]

 [[632 974]]

 [[638 976]]

 [[641 981]]

 [[650 983]]

 [[668 977]]

 [[669 972]]

 [[673 970]]

 [[673 968]]

 [[676 965]]

 [[678 965]]

 [[679 968]]

 [[684 968]]

 [[688 964]]

 [[690 959]]

 [[694 959]]

 [[696 957]]

 [[713 956]]

 [[711 954]]

 [[711 951]]

 [[716 950]]

 [[721 957]]

 [[733 957]]

 [[749 964]]

 [[757 977]]

 [[759 978]]

 [[759 963]]

 [[753 956]]

 [[751 950]]

 [[743 941]]

 [[742 937]]

 [[738 932]]

 [[731 932]]

 [[711 927]]

 [[702 927]]

 [[700 933]]

 [[697 936]]

 [[695 936]]

 [[694 939]]

 [[691 942]]

 [[689 942]]

 [[674 959]]

 [[665 961]]

 [[654 961]]

 [[641 958]]

 [[633 950]]

 [[633 948]]

 [[636 947]]

 [[640 942]]

 [[640 938]]

 [[629 934]]

 [[627 937]]

 [[623 937]]

 [[622 930]]

 [[618 929]]

 [[609 921]]

 [[600 917]]

 [[593 916]]

 [[589 920]]

 [[584 920]]]","[656, 950]",4833.5
