,contour,moments,area_pixels,area_μm^2
10,"[[[442 592]]

 [[442 596]]

 [[436 603]]

 [[435 612]]

 [[440 613]]

 [[449 606]]

 [[456 606]]

 [[457 610]]

 [[450 613]]

 [[449 618]]

 [[456 624]]

 [[459 636]]

 [[467 641]]

 [[473 642]]

 [[478 647]]

 [[478 652]]

 [[476 655]]

 [[470 656]]

 [[462 650]]

 [[453 637]]

 [[443 631]]

 [[447 637]]

 [[447 640]]

 [[459 654]]

 [[485 665]]

 [[503 668]]

 [[506 671]]

 [[506 673]]

 [[514 679]]

 [[520 677]]

 [[541 676]]

 [[546 673]]

 [[552 673]]

 [[559 670]]

 [[563 670]]

 [[567 666]]

 [[571 665]]

 [[571 663]]

 [[573 662]]

 [[579 647]]

 [[580 624]]

 [[574 610]]

 [[565 601]]

 [[563 601]]

 [[547 587]]

 [[527 565]]

 [[506 564]]

 [[500 567]]

 [[493 567]]

 [[484 572]]

 [[475 573]]

 [[469 576]]

 [[452 578]]]","[512, 621]",11288.0,1314.8668010110775
11,"[[[106 560]]

 [[ 99 562]]

 [[ 87 575]]

 [[ 84 585]]

 [[ 79 593]]

 [[ 75 610]]

 [[ 72 614]]

 [[ 71 625]]

 [[ 77 637]]

 [[ 99 645]]

 [[106 644]]

 [[106 642]]

 [[104 640]]

 [[ 95 639]]

 [[ 92 636]]

 [[ 84 622]]

 [[ 83 614]]

 [[ 87 598]]

 [[ 92 590]]

 [[ 94 577]]]","[85, 608]",887.0,103.32094724458061
12,"[[[110 555]]

 [[111 558]]

 [[115 558]]

 [[118 556]]

 [[127 556]]

 [[129 558]]

 [[133 558]]

 [[143 565]]

 [[156 570]]

 [[159 574]]

 [[162 574]]

 [[170 578]]

 [[183 591]]

 [[185 596]]

 [[186 607]]

 [[182 619]]

 [[179 624]]

 [[175 627]]

 [[172 634]]

 [[165 641]]

 [[152 646]]

 [[139 646]]

 [[132 642]]

 [[120 641]]

 [[117 643]]

 [[118 645]]

 [[127 646]]

 [[144 653]]

 [[158 654]]

 [[171 646]]

 [[181 636]]

 [[187 621]]

 [[192 614]]

 [[193 596]]

 [[190 585]]

 [[186 579]]

 [[178 572]]

 [[172 561]]

 [[167 563]]

 [[154 562]]

 [[141 554]]

 [[125 550]]]","[162, 600]",1536.0,178.9187992871204
13,"[[[201 529]]

 [[198 529]]

 [[195 534]]

 [[191 537]]

 [[191 539]]

 [[184 549]]

 [[185 559]]

 [[189 565]]

 [[191 573]]

 [[195 577]]

 [[200 577]]

 [[207 568]]

 [[209 557]]

 [[209 549]]

 [[204 541]]]","[197, 554]",796.0,92.72094025556501
14,"[[[430 491]]

 [[413 491]]

 [[408 495]]

 [[398 495]]

 [[388 500]]

 [[388 503]]

 [[392 509]]

 [[396 522]]

 [[403 533]]

 [[406 533]]

 [[408 530]]

 [[414 527]]

 [[422 518]]

 [[424 518]]

 [[428 514]]

 [[434 502]]

 [[434 496]]]","[411, 508]",1228.5,143.10009435171057
15,"[[[569 517]]

 [[569 530]]

 [[571 536]]

 [[575 541]]

 [[575 544]]

 [[584 554]]

 [[587 554]]

 [[595 548]]

 [[599 548]]

 [[604 558]]

 [[621 557]]

 [[623 561]]

 [[627 564]]

 [[628 569]]

 [[630 569]]

 [[635 564]]

 [[641 561]]

 [[646 553]]

 [[652 556]]

 [[657 555]]

 [[659 547]]

 [[663 542]]

 [[665 527]]

 [[661 521]]

 [[661 516]]

 [[665 510]]

 [[669 510]]

 [[674 516]]

 [[677 517]]

 [[675 527]]

 [[678 532]]

 [[678 535]]

 [[676 537]]

 [[675 543]]

 [[671 546]]

 [[669 550]]

 [[672 551]]

 [[674 549]]

 [[680 530]]

 [[680 524]]

 [[677 517]]

 [[677 509]]

 [[674 505]]

 [[668 502]]

 [[658 500]]

 [[655 502]]

 [[650 511]]

 [[645 511]]

 [[639 504]]

 [[637 497]]

 [[628 494]]

 [[617 484]]

 [[610 481]]

 [[605 484]]

 [[597 485]]

 [[588 493]]

 [[582 495]]

 [[574 505]]]","[618, 524]",5767.0,671.7608824797028
16,"[[[434 467]]

 [[433 472]]

 [[435 480]]

 [[441 489]]

 [[443 501]]

 [[440 514]]

 [[436 522]]

 [[439 529]]

 [[437 542]]

 [[430 547]]

 [[429 551]]

 [[438 556]]

 [[439 558]]

 [[441 558]]

 [[444 565]]

 [[449 570]]

 [[456 569]]

 [[464 564]]

 [[469 564]]

 [[475 561]]

 [[482 560]]

 [[489 553]]

 [[513 555]]

 [[523 551]]

 [[536 533]]

 [[536 522]]

 [[530 508]]

 [[526 503]]

 [[526 500]]

 [[521 495]]

 [[508 487]]

 [[501 486]]

 [[501 489]]

 [[505 492]]

 [[505 494]]

 [[522 510]]

 [[527 520]]

 [[527 529]]

 [[525 534]]

 [[515 534]]

 [[512 531]]

 [[505 529]]

 [[504 527]]

 [[499 525]]

 [[490 516]]

 [[490 514]]

 [[483 509]]

 [[483 506]]

 [[480 502]]

 [[480 495]]

 [[490 486]]

 [[492 480]]

 [[491 474]]

 [[475 468]]

 [[465 467]]

 [[461 465]]

 [[442 464]]]","[473, 519]",6318.0,735.9433423802258
17,"[[[202 456]]

 [[194 474]]

 [[194 483]]

 [[200 493]]

 [[200 500]]

 [[204 505]]

 [[212 509]]

 [[215 509]]

 [[231 522]]

 [[254 530]]

 [[273 531]]

 [[291 522]]

 [[295 518]]

 [[297 513]]

 [[289 513]]

 [[286 517]]

 [[280 519]]

 [[259 519]]

 [[254 515]]

 [[254 511]]

 [[252 511]]

 [[245 504]]

 [[247 499]]

 [[252 500]]

 [[257 506]]

 [[268 506]]

 [[271 508]]

 [[286 508]]

 [[292 501]]

 [[294 501]]

 [[297 503]]

 [[299 510]]

 [[302 508]]

 [[305 502]]

 [[306 493]]

 [[303 485]]

 [[307 478]]

 [[307 475]]

 [[292 463]]

 [[290 463]]

 [[280 453]]

 [[269 447]]

 [[265 442]]

 [[233 442]]

 [[229 443]]

 [[227 446]]

 [[224 447]]

 [[216 447]]

 [[206 452]]]","[249, 483]",6969.5,811.8324034059802
18,"[[[624 431]]

 [[628 443]]

 [[618 453]]

 [[617 456]]

 [[620 474]]

 [[634 476]]

 [[638 481]]

 [[643 484]]

 [[664 490]]

 [[666 492]]

 [[673 493]]

 [[676 496]]

 [[682 498]]

 [[695 498]]

 [[700 496]]

 [[709 489]]

 [[711 489]]

 [[718 480]]

 [[722 466]]

 [[722 451]]

 [[718 439]]

 [[714 433]]

 [[708 430]]

 [[706 427]]

 [[699 426]]

 [[692 433]]

 [[687 433]]

 [[686 431]]

 [[673 430]]

 [[671 431]]

 [[668 439]]

 [[663 443]]

 [[660 443]]

 [[657 440]]

 [[655 434]]

 [[656 426]]

 [[654 425]]

 [[647 427]]

 [[641 426]]

 [[640 428]]

 [[636 429]]

 [[629 428]]]","[672, 460]",5656.0,658.8312036249695
19,"[[[ 64 423]]

 [[ 54 423]]

 [[ 48 429]]

 [[ 38 431]]

 [[ 36 436]]

 [[ 54 456]]

 [[ 60 459]]

 [[ 61 469]]

 [[ 63 473]]

 [[ 72 475]]

 [[ 77 479]]

 [[ 77 486]]

 [[ 74 491]]

 [[ 74 494]]

 [[ 63 508]]

 [[ 60 517]]

 [[ 53 524]]

 [[ 46 527]]

 [[ 36 535]]

 [[ 27 538]]

 [[ 27 542]]

 [[ 32 555]]

 [[ 32 567]]

 [[ 30 572]]

 [[ 30 578]]

 [[ 26 582]]

 [[ 24 588]]

 [[ 18 594]]

 [[ 21 600]]

 [[ 27 602]]

 [[ 31 606]]

 [[ 36 606]]

 [[ 39 609]]

 [[ 41 609]]

 [[ 45 614]]

 [[ 51 616]]

 [[ 53 619]]

 [[ 59 619]]

 [[ 64 614]]

 [[ 69 594]]

 [[ 72 591]]

 [[ 76 579]]

 [[ 78 578]]

 [[ 78 575]]

 [[ 80 574]]

 [[ 84 566]]

 [[ 91 562]]

 [[ 92 559]]

 [[ 98 556]]

 [[101 552]]

 [[110 549]]

 [[113 546]]

 [[125 544]]

 [[124 535]]

 [[122 533]]

 [[115 530]]

 [[105 521]]

 [[ 92 516]]

 [[ 80 506]]

 [[ 81 494]]

 [[ 87 487]]

 [[ 93 486]]

 [[ 94 484]]

 [[ 96 463]]

 [[ 94 462]]

 [[ 94 459]]

 [[ 89 457]]

 [[ 85 453]]]","[66, 531]",8002.5,932.1599552703002
20,"[[[595 417]]

 [[593 417]]

 [[592 414]]

 [[571 399]]

 [[563 398]]

 [[557 400]]

 [[555 403]]

 [[551 404]]

 [[551 408]]

 [[556 408]]

 [[564 415]]

 [[564 417]]

 [[558 423]]

 [[555 423]]

 [[547 416]]

 [[540 419]]

 [[529 417]]

 [[522 421]]

 [[520 425]]

 [[511 428]]

 [[500 436]]

 [[499 444]]

 [[492 453]]

 [[493 459]]

 [[496 462]]

 [[500 462]]

 [[507 468]]

 [[507 475]]

 [[510 478]]

 [[525 486]]

 [[529 485]]

 [[532 482]]

 [[536 482]]

 [[540 488]]

 [[544 490]]

 [[552 484]]

 [[554 484]]

 [[556 487]]

 [[559 487]]

 [[563 482]]

 [[571 481]]

 [[574 486]]

 [[579 486]]

 [[583 484]]

 [[589 474]]

 [[595 474]]

 [[599 470]]

 [[599 466]]

 [[602 460]]

 [[606 459]]

 [[604 439]]

 [[600 439]]

 [[595 434]]

 [[591 435]]

 [[590 438]]

 [[584 438]]

 [[578 430]]

 [[579 426]]

 [[572 425]]

 [[567 420]]

 [[567 418]]

 [[570 415]]

 [[576 415]]

 [[582 420]]

 [[585 418]]

 [[593 419]]]","[550, 449]",6268.0,730.1191627159315
21,"[[[218 404]]

 [[218 408]]

 [[223 409]]

 [[228 418]]

 [[240 418]]

 [[243 420]]

 [[254 414]]

 [[254 410]]

 [[250 405]]

 [[250 400]]

 [[246 396]]

 [[241 399]]

 [[235 399]]

 [[228 395]]

 [[223 396]]]","[236, 407]",610.0,71.05499190439026
22,"[[[426 447]]

 [[422 442]]

 [[421 437]]

 [[418 437]]

 [[417 440]]

 [[412 444]]

 [[410 444]]

 [[406 440]]

 [[406 433]]

 [[410 428]]

 [[411 423]]

 [[409 417]]

 [[398 404]]

 [[398 402]]

 [[392 398]]

 [[388 398]]

 [[385 394]]

 [[382 394]]

 [[377 390]]

 [[372 390]]

 [[360 396]]

 [[352 403]]

 [[357 410]]

 [[357 414]]

 [[353 418]]

 [[338 418]]

 [[334 420]]

 [[332 424]]

 [[332 430]]

 [[335 432]]

 [[336 444]]

 [[338 446]]

 [[348 449]]

 [[351 452]]

 [[350 459]]

 [[346 459]]

 [[338 453]]

 [[334 452]]

 [[333 460]]

 [[337 464]]

 [[348 468]]

 [[353 468]]

 [[357 466]]

 [[364 469]]

 [[371 460]]

 [[386 460]]

 [[393 464]]

 [[401 464]]

 [[402 462]]

 [[408 460]]

 [[415 453]]

 [[424 453]]]","[375, 432]",4549.0,529.883865857494
23,"[[[ 89 395]]

 [[ 84 411]]

 [[ 86 416]]

 [[ 86 423]]

 [[ 94 430]]

 [[100 430]]

 [[104 433]]

 [[108 440]]

 [[117 448]]

 [[117 452]]

 [[112 454]]

 [[105 447]]

 [[ 91 440]]

 [[ 87 436]]

 [[ 84 436]]

 [[ 88 444]]

 [[102 458]]

 [[111 462]]

 [[115 462]]

 [[117 465]]

 [[125 466]]

 [[135 473]]

 [[141 473]]

 [[146 475]]

 [[147 472]]

 [[130 461]]

 [[126 455]]

 [[127 449]]

 [[129 447]]

 [[133 447]]

 [[137 452]]

 [[139 458]]

 [[155 462]]

 [[157 465]]

 [[161 467]]

 [[161 472]]

 [[164 474]]

 [[174 473]]

 [[181 476]]

 [[186 472]]

 [[194 453]]

 [[193 430]]

 [[188 416]]

 [[176 402]]

 [[166 396]]

 [[162 396]]

 [[156 404]]

 [[153 404]]

 [[144 401]]

 [[142 397]]

 [[139 395]]

 [[129 396]]

 [[122 392]]

 [[117 392]]

 [[112 385]]

 [[108 385]]

 [[102 389]]

 [[ 98 389]]]","[141, 430]",6631.5,772.4609488753509
24,"[[[124 338]]

 [[120 345]]

 [[120 367]]

 [[118 372]]

 [[123 375]]

 [[132 375]]

 [[136 378]]

 [[147 380]]

 [[149 382]]

 [[152 382]]

 [[168 389]]

 [[166 380]]

 [[166 369]]

 [[181 347]]

 [[181 339]]

 [[175 340]]

 [[167 345]]

 [[149 343]]

 [[144 340]]]","[147, 359]",2033.0,236.8111451502056
25,"[[[624 330]]

 [[620 330]]

 [[615 333]]

 [[604 328]]

 [[593 330]]

 [[589 333]]

 [[583 342]]

 [[584 345]]

 [[588 347]]

 [[596 347]]

 [[600 337]]

 [[603 334]]

 [[607 334]]

 [[613 340]]

 [[607 358]]

 [[607 368]]

 [[603 374]]

 [[592 382]]

 [[580 383]]

 [[580 386]]

 [[587 398]]

 [[596 405]]

 [[600 404]]

 [[602 399]]

 [[611 393]]

 [[614 387]]

 [[617 385]]

 [[620 375]]

 [[622 374]]

 [[622 371]]

 [[624 369]]

 [[630 350]]

 [[628 336]]]","[607, 364]",1765.5,205.65178394623118
26,"[[[ 95 321]]

 [[ 92 321]]

 [[ 91 325]]

 [[ 97 331]]

 [[ 96 335]]

 [[ 86 340]]

 [[ 78 336]]

 [[ 73 340]]

 [[ 71 356]]

 [[ 74 360]]

 [[ 76 368]]

 [[ 84 376]]

 [[ 85 385]]

 [[ 90 384]]

 [[ 91 382]]

 [[ 96 382]]

 [[102 377]]

 [[102 368]]

 [[110 359]]

 [[110 356]]

 [[103 349]]

 [[103 340]]

 [[106 337]]

 [[110 338]]

 [[110 335]]]","[90, 354]",1421.0,165.52318605924356
27,"[[[443 277]]

 [[437 275]]

 [[429 279]]

 [[420 279]]

 [[413 274]]

 [[405 275]]

 [[401 282]]

 [[392 289]]

 [[388 311]]

 [[399 315]]

 [[413 315]]

 [[419 312]]

 [[433 297]]

 [[435 287]]

 [[442 281]]]","[412, 294]",1450.0,168.90121026453426
28,"[[[102 274]]

 [[100 281]]

 [[ 98 283]]

 [[ 99 306]]

 [[101 313]]

 [[114 327]]

 [[119 327]]

 [[124 321]]

 [[129 319]]

 [[136 330]]

 [[146 333]]

 [[150 332]]

 [[155 327]]

 [[161 328]]

 [[166 325]]

 [[168 325]]

 [[172 331]]

 [[177 330]]

 [[179 328]]

 [[181 318]]

 [[180 311]]

 [[172 307]]

 [[169 304]]

 [[167 298]]

 [[156 298]]

 [[152 291]]

 [[152 287]]

 [[158 283]]

 [[154 283]]

 [[142 277]]

 [[143 283]]

 [[140 286]]

 [[126 286]]

 [[120 280]]

 [[120 278]]

 [[123 274]]

 [[135 273]]

 [[133 270]]

 [[112 271]]]","[134, 304]",3232.5,376.5332152966255
29,"[[[345 261]]

 [[330 262]]

 [[326 260]]

 [[316 260]]

 [[311 258]]

 [[303 259]]

 [[300 261]]

 [[298 269]]

 [[295 274]]

 [[295 286]]

 [[297 287]]

 [[298 296]]

 [[304 307]]

 [[308 309]]

 [[321 309]]

 [[345 294]]

 [[348 286]]

 [[348 265]]]","[320, 282]",2185.5,254.57489312630318
30,"[[[385 281]]

 [[395 270]]

 [[402 265]]

 [[409 263]]

 [[420 264]]

 [[429 270]]

 [[431 266]]

 [[447 263]]

 [[452 270]]

 [[455 265]]

 [[455 258]]

 [[451 256]]

 [[434 257]]

 [[425 253]]

 [[423 249]]

 [[418 248]]

 [[414 245]]

 [[409 245]]

 [[403 248]]

 [[390 261]]

 [[387 271]]

 [[385 273]]]","[416, 259]",911.5,106.17479528008481
31,"[[[ 36 231]]

 [[ 31 235]]

 [[ 28 243]]

 [[ 23 249]]

 [[ 21 257]]

 [[ 28 281]]

 [[ 27 293]]

 [[ 25 297]]

 [[ 22 299]]

 [[ 22 301]]

 [[  8 313]]

 [[  8 317]]

 [[ 15 324]]

 [[ 22 326]]

 [[ 26 333]]

 [[ 33 337]]

 [[ 33 344]]

 [[ 31 346]]

 [[ 27 345]]

 [[ 15 361]]

 [[ 24 366]]

 [[ 29 376]]

 [[ 42 386]]

 [[ 49 386]]

 [[ 59 391]]

 [[ 65 398]]

 [[ 69 399]]

 [[ 76 394]]

 [[ 76 390]]

 [[ 72 385]]

 [[ 68 373]]

 [[ 62 367]]

 [[ 60 362]]

 [[ 60 354]]

 [[ 56 348]]

 [[ 57 339]]

 [[ 67 325]]

 [[ 70 323]]

 [[ 80 321]]

 [[ 91 312]]

 [[ 91 308]]

 [[ 87 298]]

 [[ 87 290]]

 [[ 93 269]]

 [[ 77 258]]

 [[ 63 239]]

 [[ 55 234]]

 [[ 42 233]]

 [[ 40 231]]]","[50, 306]",7845.0,913.8137893277732
32,"[[[593 244]]

 [[590 241]]

 [[587 241]]

 [[583 238]]

 [[568 237]]

 [[563 233]]

 [[554 230]]

 [[550 230]]

 [[548 232]]

 [[543 233]]

 [[540 236]]

 [[533 236]]

 [[523 231]]

 [[488 231]]

 [[480 233]]

 [[474 237]]

 [[472 244]]

 [[470 246]]

 [[470 259]]

 [[466 271]]

 [[467 283]]

 [[466 286]]

 [[463 287]]

 [[461 296]]

 [[455 299]]

 [[452 304]]

 [[447 305]]

 [[443 309]]

 [[431 314]]

 [[416 329]]

 [[409 333]]

 [[392 333]]

 [[383 330]]

 [[374 323]]

 [[364 312]]

 [[364 301]]

 [[362 301]]

 [[351 310]]

 [[339 312]]

 [[334 316]]

 [[319 317]]

 [[307 315]]

 [[298 332]]

 [[296 340]]

 [[291 346]]

 [[291 348]]

 [[288 350]]

 [[288 352]]

 [[274 367]]

 [[268 368]]

 [[261 373]]

 [[264 398]]

 [[271 411]]

 [[270 421]]

 [[266 428]]

 [[266 432]]

 [[272 439]]

 [[280 443]]

 [[287 450]]

 [[289 450]]

 [[306 463]]

 [[317 467]]

 [[324 466]]

 [[326 460]]

 [[324 452]]

 [[311 439]]

 [[307 433]]

 [[307 422]]

 [[310 416]]

 [[314 414]]

 [[314 412]]

 [[322 406]]

 [[327 405]]

 [[332 401]]

 [[335 401]]

 [[337 398]]

 [[340 398]]

 [[345 393]]

 [[351 391]]

 [[359 385]]

 [[364 384]]

 [[366 382]]

 [[374 382]]

 [[377 364]]

 [[382 356]]

 [[382 351]]

 [[386 347]]

 [[391 349]]

 [[405 350]]

 [[412 357]]

 [[414 361]]

 [[415 375]]

 [[413 384]]

 [[403 394]]

 [[404 398]]

 [[422 417]]

 [[436 424]]

 [[441 432]]

 [[466 427]]

 [[471 423]]

 [[481 426]]

 [[497 424]]

 [[513 416]]

 [[525 407]]

 [[531 404]]

 [[535 404]]

 [[541 398]]

 [[544 398]]

 [[548 394]]

 [[555 392]]

 [[556 389]]

 [[554 388]]

 [[536 392]]

 [[521 391]]

 [[514 382]]

 [[508 365]]

 [[508 355]]

 [[512 348]]

 [[512 345]]

 [[507 344]]

 [[491 346]]

 [[485 342]]

 [[485 336]]

 [[489 332]]

 [[499 334]]

 [[515 330]]

 [[521 324]]

 [[526 323]]

 [[532 316]]

 [[537 314]]

 [[548 305]]

 [[556 290]]

 [[557 277]]

 [[566 260]]

 [[576 254]]

 [[583 253]]

 [[591 248]]]","[427, 345]",30328.0,3532.714417174341
33,"[[[250 223]]

 [[226 223]]

 [[220 226]]

 [[207 226]]

 [[199 228]]

 [[191 234]]

 [[191 242]]

 [[188 253]]

 [[189 260]]

 [[186 264]]

 [[185 276]]

 [[197 290]]

 [[222 306]]

 [[231 306]]

 [[234 304]]

 [[238 296]]

 [[242 294]]

 [[244 291]]

 [[260 292]]

 [[263 290]]

 [[270 289]]

 [[276 284]]

 [[282 282]]

 [[282 280]]

 [[287 274]]

 [[290 264]]

 [[290 256]]

 [[288 251]]

 [[270 234]]

 [[256 226]]

 [[253 226]]]","[234, 261]",6366.0,741.5345548579483
34,"[[[130 218]]

 [[128 224]]

 [[130 232]]

 [[133 236]]

 [[133 261]]

 [[138 266]]

 [[164 274]]

 [[166 266]]

 [[170 262]]

 [[174 254]]

 [[176 236]]

 [[179 232]]

 [[179 228]]

 [[176 226]]

 [[167 226]]

 [[165 224]]

 [[158 222]]

 [[149 223]]

 [[143 222]]

 [[135 218]]]","[152, 244]",1960.0,228.30784284033595
35,"[[[465 233]]

 [[455 230]]

 [[448 230]]

 [[446 228]]

 [[440 228]]

 [[435 224]]

 [[416 216]]

 [[409 218]]

 [[401 223]]

 [[394 231]]

 [[389 233]]

 [[374 248]]

 [[358 258]]

 [[356 264]]

 [[365 275]]

 [[365 286]]

 [[367 290]]

 [[373 280]]

 [[376 263]]

 [[380 255]]

 [[399 236]]

 [[412 229]]

 [[418 229]]

 [[426 236]]

 [[435 236]]

 [[437 238]]

 [[440 238]]

 [[441 240]]

 [[450 241]]

 [[454 245]]

 [[454 248]]

 [[456 248]]

 [[457 245]]

 [[466 238]]]","[404, 242]",1580.5,184.10231918834234
