,contour,moments,area_pixels,area_μm^2
33,"[[[1707  155]]

 [[1703  153]]

 [[1706  158]]

 [[1705  160]]

 [[1703  160]]

 [[1696  149]]

 [[1691  145]]

 [[1669  149]]

 [[1668  162]]

 [[1671  178]]

 [[1675  180]]

 [[1679  178]]

 [[1687  178]]

 [[1700  175]]

 [[1703  168]]

 [[1703  162]]

 [[1706  161]]]","[1685, 162]",983.0,116.08271040729325
34,"[[[1854  533]]

 [[1855  545]]

 [[1859  550]]

 [[1867  550]]

 [[1872  548]]

 [[1873  546]]

 [[1880  547]]

 [[1885  542]]

 [[1885  535]]

 [[1880  530]]

 [[1873  532]]

 [[1864  527]]

 [[1861  527]]

 [[1860  529]]

 [[1857  529]]]","[1868, 538]",535.0,63.17828084221962
35,"[[[1838  399]]

 [[1835  405]]

 [[1835  414]]

 [[1839  419]]

 [[1840  430]]

 [[1842  432]]

 [[1842  439]]

 [[1845  445]]

 [[1844  448]]

 [[1849  453]]

 [[1850  461]]

 [[1854  469]]

 [[1853  476]]

 [[1855  477]]

 [[1855  479]]

 [[1857  479]]

 [[1858  476]]

 [[1858  466]]

 [[1853  457]]

 [[1854  451]]

 [[1846  444]]

 [[1847  438]]

 [[1852  438]]

 [[1855  442]]

 [[1855  445]]

 [[1861  448]]

 [[1866  457]]

 [[1875  466]]

 [[1888  473]]

 [[1899  473]]

 [[1898  478]]

 [[1887  481]]

 [[1883  484]]

 [[1872  485]]

 [[1869  481]]

 [[1865  480]]

 [[1860  483]]

 [[1857  483]]

 [[1857  485]]

 [[1863  485]]

 [[1873  489]]

 [[1878  489]]

 [[1895  483]]

 [[1900  483]]

 [[1901  481]]

 [[1904  481]]

 [[1905  484]]

 [[1907  484]]

 [[1907  482]]

 [[1910  481]]

 [[1912  478]]

 [[1908  473]]

 [[1905  473]]

 [[1904  471]]

 [[1898  471]]

 [[1897  469]]

 [[1887  468]]

 [[1881  465]]

 [[1868  452]]

 [[1866  448]]

 [[1863  446]]

 [[1863  444]]

 [[1860  443]]

 [[1856  437]]

 [[1857  423]]

 [[1852  412]]

 [[1850  401]]

 [[1845  397]]

 [[1841  397]]]","[1861, 444]",1362.0,160.83891309738902
36,"[[[1698  315]]

 [[1698  318]]

 [[1705  322]]

 [[1705  330]]

 [[1707  332]]

 [[1714  331]]

 [[1716  333]]

 [[1715  336]]

 [[1712  336]]

 [[1713  340]]

 [[1726  348]]

 [[1727  350]]

 [[1739  352]]

 [[1742  354]]

 [[1746  353]]

 [[1749  355]]

 [[1753  355]]

 [[1762  350]]

 [[1774  346]]

 [[1792  329]]

 [[1793  323]]

 [[1780  319]]

 [[1772  313]]

 [[1761  311]]

 [[1755  306]]

 [[1750  306]]

 [[1742  302]]

 [[1730  301]]

 [[1726  305]]

 [[1712  303]]

 [[1712  309]]

 [[1716  313]]

 [[1714  319]]

 [[1711  319]]

 [[1706  313]]

 [[1702  311]]]","[1745, 327]",3162.5,373.46039843648515
37,"[[[1799  118]]

 [[1794  114]]

 [[1781  113]]

 [[1763  106]]

 [[1740  107]]

 [[1728  110]]

 [[1708  110]]

 [[1699  112]]

 [[1695  115]]

 [[1695  124]]

 [[1693  127]]

 [[1693  132]]

 [[1701  136]]

 [[1711  144]]

 [[1718  145]]

 [[1724  150]]

 [[1726  155]]

 [[1725  171]]

 [[1721  178]]

 [[1721  181]]

 [[1726  182]]

 [[1729  173]]

 [[1738  160]]

 [[1762  142]]

 [[1774  138]]

 [[1808  139]]

 [[1810  136]]

 [[1802  125]]]","[1745, 130]",3948.5,466.2793306644938
38,"[[[1803  108]]

 [[1810  123]]

 [[1823  137]]

 [[1833  136]]

 [[1841  132]]

 [[1854  121]]

 [[1882  123]]

 [[1890  128]]

 [[1894  128]]

 [[1897  126]]

 [[1899  122]]

 [[1899  117]]

 [[1914   88]]

 [[1914   79]]

 [[1913   77]]

 [[1909   76]]

 [[1898   84]]

 [[1885   87]]

 [[1879   92]]

 [[1873   94]]

 [[1860   94]]

 [[1853   92]]

 [[1845   87]]

 [[1837   86]]

 [[1832   82]]

 [[1831   78]]

 [[1826   78]]

 [[1818   74]]

 [[1808   86]]

 [[1807   95]]

 [[1803  102]]]","[1853, 105]",4144.5,489.4250185992135
39,"[[[1721   13]]

 [[1719   15]]

 [[1718   28]]

 [[1714   35]]

 [[1714   39]]

 [[1724   48]]

 [[1730   57]]

 [[1735   61]]

 [[1741   59]]

 [[1755   58]]

 [[1769   64]]

 [[1770   61]]

 [[1768   54]]

 [[1758   52]]

 [[1756   49]]

 [[1753   48]]

 [[1747   42]]

 [[1746   38]]

 [[1742   36]]

 [[1741   32]]

 [[1734   25]]

 [[1731   19]]

 [[1724   13]]]","[1735, 41]",1165.0,137.5751349181044
40,"[[[2087  662]]

 [[2084  664]]

 [[2077  674]]

 [[2078  683]]

 [[2085  688]]

 [[2086  692]]

 [[2090  697]]

 [[2095  697]]

 [[2101  701]]

 [[2104  701]]

 [[2111  697]]

 [[2113  693]]

 [[2117  690]]

 [[2117  685]]

 [[2113  681]]

 [[2113  678]]

 [[2107  676]]

 [[2102  677]]

 [[2098  671]]

 [[2091  673]]

 [[2090  670]]

 [[2094  667]]

 [[2094  662]]]","[2096, 682]",896.0,105.80885913014725
41,"[[[1980  598]]

 [[1982  604]]

 [[1985  607]]

 [[2000  613]]

 [[2016  613]]

 [[2025  611]]

 [[2034  614]]

 [[2058  614]]

 [[2065  610]]

 [[2066  607]]

 [[2069  605]]

 [[2072  598]]

 [[2071  589]]

 [[2069  588]]

 [[2069  584]]

 [[2063  578]]

 [[2063  576]]

 [[2059  574]]

 [[2056  570]]

 [[2044  569]]

 [[2041  572]]

 [[2033  572]]

 [[2031  569]]

 [[2000  569]]

 [[1994  571]]

 [[1989  576]]

 [[1985  591]]]","[2026, 591]",3480.0,410.95405108583975
42,"[[[2142  432]]

 [[2133  441]]

 [[2132  450]]

 [[2134  452]]

 [[2134  455]]

 [[2143  464]]

 [[2148  466]]

 [[2155  466]]

 [[2156  464]]

 [[2159  464]]

 [[2165  457]]

 [[2168  450]]

 [[2168  443]]

 [[2165  437]]

 [[2159  433]]

 [[2156  433]]

 [[2154  431]]]","[2150, 448]",960.0,113.36663478230062
